,Fecha de Vencimiento,cajas_x_pallets,Depósito Padre,Dias al Vencimiento,Descripción,Lote,SKU,Cajas Disponibles
0,2/26/2024,260,    CDCDCO1,123,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",010623                        ,6050100007               ,0.0
1,2/26/2024,377,    CDCDCO1,123,"MAYO,NATURA,RVL 31%,L.G,192,8CC,SH,ST (SIN TAPA),ESP,M.I./A",010723                        ,6030010129               ,290.0
2,2/27/2024,272,       CDPI,124,"SGOLF,NATURA,20,125 CC,SH,ST,ESP,M.I.",020623                        ,6050100002               ,4074.0
3,2/27/2024,272,    CDCDCO1,124,"SGOLF,NATURA,20,125 CC,SH,ST,ESP,M.I.",020623                        ,6050100002               ,0.0
4,3/4/2024,80,       CDGD,130,"SGOLF,NATURA,4,2900 CC,SH,ST,ESP,M.I.",080623                        ,6050100004               ,0.0
5,3/4/2024,80,       CDVM,130,"SGOLF,NATURA,4,2900 CC,SH,ST,ESP,M.I.",080623                        ,6050100004               ,554.0
6,3/4/2024,80,    CDCDCO1,130,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",R080623                       ,6030050074               ,0.0
7,3/4/2024,80,    CDCDCO1,130,"SGOLF,NATURA,4,2900 CC,SH,ST,ESP,M.I.",080623                        ,6050100004               ,34.0
8,3/4/2024,108,    CDCDCO1,130,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",080623                        ,6030010026               ,1087.0
9,3/4/2024,144,    CDCDCO1,130,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",080623                        ,6030010019               ,0.0
10,3/4/2024,377,       CDGD,130,"MAYO,NATURA,RVL 31%,L.G,192,8CC,SH,ST (SIN TAPA),ESP,M.I./A",080723                        ,6030010129               ,285.0
11,3/6/2024,80,    CDCDCO1,132,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",R100623                       ,6030050074               ,0.0
12,3/6/2024,260,       CDGD,132,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",R100623                       ,6030050070               ,0.0
13,3/7/2024,80,       CDPI,133,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",110623                        ,6030010208               ,367.0
14,3/7/2024,80,    CDCDCO1,133,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",110623                        ,6030010208               ,0.0
15,3/7/2024,80,    CDVMZPA,133,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",110623                        ,6030010208               ,2028.0
16,3/8/2024,144,    CDCDCO1,134,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",R120623                       ,6030050071               ,0.0
17,3/9/2024,144,    CDCDCO1,135,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",R130623                       ,6030050071               ,0.0
18,3/9/2024,377,    CDCDCO1,135,"KET,NATURA,192,8 G,SH,ST,ESP,M.I.",130723                        ,6040100001               ,29.0
19,3/10/2024,60,      CDLDC,136,"AC,CADA DIA,GIR,12X1,5L,B,ESP,M.I.",110322                        ,6010040002               ,0.0
20,3/10/2024,272,    CDCDCO1,136,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",140623                        ,6030010170               ,0.0
21,3/11/2024,260,    CDCDCO1,137,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",R150623                       ,6030050070               ,0.0
22,3/13/2024,80,       CDGD,139,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",170623                        ,6030010208               ,2.0
23,3/13/2024,80,       CDPI,139,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",170623                        ,6030010208               ,3840.0
24,3/13/2024,80,      CDLDC,139,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",170623                        ,6030010208               ,1195.0
25,3/13/2024,80,    CDVMZPA,139,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",170623                        ,6030010208               ,3840.0
26,3/13/2024,144,    CDCDCO1,139,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",170623                        ,6030010019               ,0.0
27,3/19/2024,260,    CDCDCO1,145,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",R230623                       ,6030050070               ,0.0
28,3/21/2024,105,    CDCDCO1,147,"AC,COPISI,GIR/OLIVA,12X900ML,B,ESP,M.I./ARL",220322                        ,6011270002               ,117.0
29,3/22/2024,260,    CDCDCO1,148,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",250622                        ,6030010007               ,0.0
30,3/23/2024,144,    CDCDCO1,149,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",270623                        ,6030010019               ,0.0
31,3/25/2024,80,       CDGD,151,"MOSTAZA,ADEREZO NATURA,4,3000GR,SH,ST,ESP,M.I.",300523                        ,6090020012               ,25.0
32,3/25/2024,80,    CDCDCO1,151,"MOSTAZA,ADEREZO NATURA,4,3000GR,SH,ST,ESP,M.I.",300523                        ,6090020012               ,0.0
33,3/25/2024,260,    CDCDCO1,151,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",R290623                       ,6030050070               ,0.0
34,3/26/2024,144,    CDCDCO1,152,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",R300623                       ,6030050071               ,0.0
35,3/27/2024,144,    CDCDCO1,153,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",010723                        ,6030010019               ,1738.0
36,3/27/2024,144,    CDCDCO1,153,"MOSTAZA,ADEREZO NATURA,12,500G,DP,CT,ESP,M.I.",010623                        ,6090020011               ,0.0
37,3/27/2024,260,       CDGD,153,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",010723                        ,6030010007               ,0.0
38,3/27/2024,260,       CDPI,153,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",010723                        ,6030010007               ,20954.0
39,3/27/2024,260,    CDCDCO1,153,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",010723                        ,6030010007               ,0.0
40,3/27/2024,260,    CDVMZPA,153,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",010723                        ,6030010007               ,30171.0
41,3/27/2024,272,    CDCDCO1,153,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",010723                        ,6030010170               ,0.0
42,3/28/2024,60,      CDLDC,154,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",290322                        ,6010010007               ,0.0
43,3/30/2024,80,       CDPI,156,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",040723                        ,6030010208               ,9442.0
44,3/30/2024,80,    CDCDCO1,156,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",040723                        ,6030010208               ,0.0
45,3/30/2024,80,    CDVMZPA,156,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",040723                        ,6030010208               ,7680.0
46,3/31/2024,377,       CDVM,157,"SGOLF,NATURA,192,8 CC,SH,ST,ESP,M.I.",040823                        ,6050100001               ,180.0
47,3/31/2024,377,    CDCDCF1,157,"SGOLF,NATURA,192,8 CC,SH,ST,ESP,M.I.",040823                        ,6050100001               ,125.0
48,4/1/2024,80,       CDGD,158,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",R060723                       ,6030050074               ,8.0
49,4/1/2024,108,    CDCDCO1,158,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",060723                        ,6030010026               ,1296.0
50,4/1/2024,377,       CDGD,158,"MAYO,NATURA,RVL 31%,L.G,192,8CC,SH,ST (SIN TAPA),ESP,M.I./A",050823                        ,6030010129               ,2291.0
51,4/1/2024,377,       CDVM,158,"MAYO,NATURA,RVL 31%,L.G,192,8CC,SH,ST (SIN TAPA),ESP,M.I./A",050823                        ,6030010129               ,5220.0
52,4/1/2024,377,    CDCDCF1,158,"MAYO,NATURA,RVL 31%,L.G,192,8CC,SH,ST (SIN TAPA),ESP,M.I./A",050823                        ,6030010129               ,3887.0
53,4/2/2024,80,       CDGD,159,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",R070723                       ,6030050074               ,80.0
54,4/2/2024,80,       CDPI,159,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",R070723                       ,6030050074               ,281.0
55,4/2/2024,80,    CDCDCO1,159,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",R070723                       ,6030050074               ,480.0
56,4/2/2024,80,    CDVMZPA,159,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",R070723                       ,6030050074               ,0.0
57,4/4/2024,272,       CDPI,161,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",090723                        ,6030010170               ,44493.0
58,4/4/2024,272,      CDLDC,161,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",090723                        ,6030010170               ,4573.0
59,4/4/2024,272,    CDCDCO1,161,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",090723                        ,6030010170               ,0.0
60,4/4/2024,272,    CDVMZPA,161,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",090723                        ,6030010170               ,10901.0
61,4/5/2024,144,       CDVM,162,"MOSTAZA,ADEREZO NATURA,12,500G,DP,CT,ESP,M.I.",100623                        ,6090020011               ,133.0
62,4/5/2024,144,    CDCDCO1,162,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",R100723                       ,6030050071               ,0.0
63,4/5/2024,260,       CDVM,162,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",100623                        ,6090020009               ,213.0
64,4/5/2024,260,    CDCDCO1,162,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",100623                        ,6090020009               ,0.0
65,4/5/2024,272,    CDCDCO1,162,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",040723                        ,6030010170               ,0.0
66,4/6/2024,80,    CDVMZPA,163,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",R110723                       ,6030050074               ,2081.0
67,4/6/2024,260,       CDGD,163,"MAYO,MAYOLIVA,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./ARL",110623                        ,6030040040               ,37.0
68,4/6/2024,260,    CDCDCO1,163,"MAYO,MAYOLIVA,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./ARL",110623                        ,6030040040               ,0.0
69,4/6/2024,272,    CDCDCO1,163,"MAYO,MAYOLIVA,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./ARL",110623                        ,6030040073               ,0.0
70,4/7/2024,80,       CDPI,164,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",R120723                       ,6030050074               ,480.0
71,4/8/2024,80,       CDPI,165,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",130723                        ,6030010208               ,5760.0
72,4/8/2024,80,    CDCDCO1,165,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",130723                        ,6030010208               ,0.0
73,4/8/2024,80,    CDVMZPA,165,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",130723                        ,6030010208               ,7680.0
74,4/8/2024,108,       CDGD,165,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",130723                        ,6030010026               ,83.0
75,4/8/2024,108,       CDPI,165,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",130723                        ,6030010026               ,4814.0
76,4/8/2024,108,    CDCDCO1,165,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",130723                        ,6030010026               ,1512.0
77,4/8/2024,260,       CDPI,165,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",130723                        ,6030010007               ,23210.0
78,4/8/2024,260,    CDCDCO1,165,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",130723                        ,6030010007               ,0.0
79,4/8/2024,260,    CDVMZPA,165,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",130723                        ,6030010007               ,12480.0
80,4/9/2024,144,    CDCDCO1,166,"MAYO,MAYOLIVA,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",140623                        ,6030040007               ,0.0
81,4/10/2024,260,       CDPI,167,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",150723                        ,6030010007               ,24960.0
82,4/10/2024,260,    CDCDCO1,167,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",150723                        ,6030010007               ,1891.0
83,4/10/2024,260,    CDVMZPA,167,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",150723                        ,6030010007               ,24960.0
84,4/11/2024,377,       CDGD,168,"KET,NATURA,192,8 G,SH,ST,ESP,M.I.",150823                        ,6040100001               ,1013.0
85,4/11/2024,377,    CDCDCF1,168,"KET,NATURA,192,8 G,SH,ST,ESP,M.I.",150823                        ,6040100001               ,2380.0
86,4/12/2024,260,    CDCDCO1,169,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MERCADO INTER",170623                        ,6040100010               ,0.0
87,4/14/2024,60,    CDCDCF1,171,"KET,NATURA,1504,8 G,SH,ST (SIN TAPA),ESP,M.I./ARL",180823                        ,6040100014               ,0.0
88,4/14/2024,272,    CDCDCO1,171,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",R190723                       ,6030050069               ,0.0
89,4/15/2024,72,      CDLDC,172,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",160422                        ,6010010077               ,0.0
90,4/16/2024,108,    CDCDCO1,173,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",R210723                       ,6030050072               ,371.0
91,4/18/2024,50,      CDLDC,175,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",180422                        ,6010010008               ,0.0
92,4/18/2024,60,    CDCDCF1,175,"MAYO,NATURA,RVL 31%,1504,8 CC,SH,ST (SIN TAPA),ESP,M.I./ARL",220823                        ,6030010227               ,0.0
93,4/18/2024,144,    CDCDCO1,175,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",230723                        ,6030010019               ,144.0
94,4/18/2024,272,       CDPI,175,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",230723                        ,6030010170               ,39168.0
95,4/18/2024,272,    CDVMZPA,175,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",230723                        ,6030010170               ,45696.0
96,4/19/2024,108,    CDVMZPA,176,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",R240723                       ,6030050072               ,0.0
97,4/19/2024,260,       CDPI,176,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",240723                        ,6030010007               ,56160.0
98,4/19/2024,260,    CDVMZPA,176,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",240723                        ,6030010007               ,56160.0
99,4/20/2024,80,      CDLDC,177,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",250723                        ,6030010208               ,6720.0
100,4/20/2024,108,       CDGD,177,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",R250723                       ,6030050072               ,720.0
101,4/20/2024,108,    CDVMZPA,177,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",R250723                       ,6030050072               ,0.0
102,4/20/2024,144,    CDCDCO1,177,"KET,NATURA,12,500 G,DP,CT,ESP,M.I.",250623                        ,6040100009               ,158.0
103,4/20/2024,144,    CDVMZPA,177,"KET,NATURA,12,500 G,DP,CT,ESP,M.I.",250623                        ,6040100009               ,1457.0
104,4/20/2024,156,    CDCDCO1,177,"AC,NATURA INT,OLIVA VE,6X1LT,D(LATA),ESP,M.I.",210422                        ,6010900018               ,0.0
105,4/20/2024,272,    CDCDCO1,177,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",R250723                       ,6030050069               ,792.0
106,4/22/2024,144,    CDCDCO1,179,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",270723                        ,6030010019               ,144.0
107,4/22/2024,272,       CDPI,179,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",270723                        ,6030010170               ,6528.0
108,4/22/2024,377,       CDGD,179,"MOSTAZA,ADEREZO NATURA,192,8 G,SH,ST,ESP,M.I.",260823                        ,6090020010               ,367.0
109,4/22/2024,377,    CDCDCF1,179,"MOSTAZA,ADEREZO NATURA,192,8 G,SH,ST,ESP,M.I.",260823                        ,6090020010               ,272.0
110,4/23/2024,272,       CDGD,180,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",R280723                       ,6030050069               ,204.0
111,4/24/2024,60,    CDCDCF1,181,"MOSTAZA,NATURA,1504,8 G,SH,ST(SIN TAPA),ESP,MERCADO INTERNO",280823                        ,6090020014               ,50.0
112,4/24/2024,80,    CDCDCO1,181,"KET,NATURA,4,3000GR,SH,ST,ESP,M.I.",290623                        ,6040100003               ,0.0
113,4/24/2024,108,       CDPI,181,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",290723                        ,6030010026               ,3240.0
114,4/24/2024,108,       CDVM,181,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",290723                        ,6030010026               ,93.0
115,4/24/2024,108,    CDCDCO1,181,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",290723                        ,6030010026               ,1512.0
116,4/25/2024,224,    CDCDCO1,182,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",116/22                        ,6010550008               ,0.0
117,4/25/2024,260,    CDCDCO1,182,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",300723                        ,6050100007               ,0.0
118,4/25/2024,272,       CDGD,182,"SGOLF,NATURA,20,125 CC,SH,ST,ESP,M.I.",300723                        ,6050100002               ,1109.0
119,4/25/2024,272,       CDVM,182,"SGOLF,NATURA,20,125 CC,SH,ST,ESP,M.I.",300723                        ,6050100002               ,152.0
120,4/26/2024,105,    CDCDCO1,183,"AC,MAZOLA CLA,MAIZ,12X900ML,B,ESP,M.I.",250422                        ,6010950016               ,0.0
121,4/26/2024,144,       CDVM,183,"KET,NATURA,12,500 G,DP,CT,ESP,M.I.",010723                        ,6040100009               ,23.0
122,4/26/2024,377,       CDVM,183,"MAYO,NATURA,RVL 31%,L.G,192,8CC,SH,ST (SIN TAPA),ESP,M.I./A",300823                        ,6030010129               ,201.0
123,4/27/2024,80,       CDPI,184,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",R010823                       ,6030050074               ,1200.0
124,4/27/2024,108,    CDCDCF1,184,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",010823                        ,6030010026               ,108.0
125,4/27/2024,108,    CDCDCO1,184,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",010823                        ,6030010026               ,4212.0
126,4/27/2024,108,    CDVMZPA,184,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",R010823                       ,6030050072               ,0.0
127,4/27/2024,108,    CDVMZPA,184,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",010823                        ,6030010026               ,13556.0
128,4/27/2024,144,    CDCDCO1,184,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",010823                        ,6030010019               ,3744.0
129,4/27/2024,260,       CDGD,184,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",010823                        ,6050100007               ,56.0
130,4/27/2024,260,       CDVM,184,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MERCADO INTER",010722                        ,6040100010               ,0.0
131,4/27/2024,260,    CDCDCO1,184,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",010823                        ,6050100007               ,555.0
132,4/27/2024,260,    CDVMZPA,184,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",010823                        ,6030010007               ,12480.0
133,4/27/2024,260,    CDVMZPA,184,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",010823                        ,6050100007               ,12475.0
134,4/27/2024,272,    CDCDCO1,184,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",010823                        ,6030010170               ,2096.0
135,4/28/2024,80,       CDPI,185,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",R020823                       ,6030050074               ,1360.0
136,4/28/2024,108,       CDPI,185,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",R020823                       ,6030050072               ,3635.0
137,4/28/2024,108,    CDVMZPA,185,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",R020823                       ,6030050072               ,0.0
138,4/28/2024,377,       CDVM,185,"MAYO,NATURA,RVL 31%,L.G,192,8CC,SH,ST (SIN TAPA),ESP,M.I./A",010923                        ,6030010129               ,377.0
139,4/29/2024,80,       CDPI,186,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",R030823                       ,6030050074               ,2160.0
140,4/29/2024,80,    CDVMZPA,186,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",R030823                       ,6030050074               ,640.0
141,4/29/2024,108,    CDVMZPA,186,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",R030823                       ,6030050072               ,3932.0
142,4/29/2024,144,       CDGD,186,"MOSTAZA,ADEREZO NATURA,12,500G,DP,CT,ESP,M.I.",040723                        ,6090020011               ,0.0
143,4/29/2024,144,       CDPI,186,"MOSTAZA,ADEREZO NATURA,12,500G,DP,CT,ESP,M.I.",040723                        ,6090020011               ,63.0
144,4/29/2024,144,    CDCDCF1,186,"MOSTAZA,ADEREZO NATURA,12,500G,DP,CT,ESP,M.I.",040723                        ,6090020011               ,406.0
145,4/29/2024,144,    CDCDCO1,186,"MOSTAZA,ADEREZO NATURA,12,500G,DP,CT,ESP,M.I.",040723                        ,6090020011               ,0.0
146,4/29/2024,260,       CDPI,186,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",040723                        ,6090020009               ,92.0
147,4/29/2024,260,    CDVMZPA,186,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",040723                        ,6090020009               ,3310.0
148,4/29/2024,272,       CDVM,186,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",030823                        ,6030010170               ,0.0
149,4/29/2024,272,    CDCDCO1,186,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",030823                        ,6030010170               ,4080.0
150,4/29/2024,272,    CDVMZPA,186,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",030823                        ,6030010170               ,13056.0
151,4/30/2024,108,       CDPI,187,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",R040823                       ,6030050072               ,2484.0
152,4/30/2024,108,    CDVMZPA,187,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",R040823                       ,6030050072               ,2484.0
153,4/30/2024,260,    CDCDCO1,187,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",040823                        ,6030010007               ,3640.0
154,4/30/2024,260,    CDVMZPA,187,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",040823                        ,6030010007               ,18720.0
155,5/1/2024,108,       CDPI,188,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",R050823                       ,6030050072               ,2648.0
156,5/2/2024,80,       CDVM,189,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",060823                        ,6030010208               ,0.0
157,5/2/2024,80,    CDCDCO1,189,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",060823                        ,6030010208               ,3105.0
158,5/2/2024,272,    CDCDCO1,189,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",060823                        ,6030010170               ,7616.0
159,5/3/2024,80,    CDVMZPA,190,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",R070823                       ,6030050074               ,1200.0
160,5/3/2024,260,    CDCDCO1,190,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",070823                        ,6030010007               ,9360.0
161,5/3/2024,260,    CDVMZPA,190,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",070823                        ,6030010007               ,18718.0
