,Artículo@Cliente (Facturación) None,Artículo@DESC,Boca de Entrega@Cliente (Facturación) None,Boca de Entrega@DESC,Dias Mínimo
16425,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",324405,AUTOSERVICIO SAN RAMON SRL              ,120.0
16426,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",324689,BOSIN S.A.                              ,120.0
16427,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",325005,GUERRERO SILVIA ALEJANDRA               ,120.0
16428,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",325049,DON EMILIO S.R.L. (RUTA 9)              ,120.0
16429,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",325201,SERVICIOS LOGISTICOS 52 SRL (CROACIA)   ,120.0
16430,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",325234,SUC.GONZALEZ SANTIAGO FERNANDO          ,120.0
16431,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",325581,NAIGELEN SILVIA ROSANA                  ,120.0
16432,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",325688,DISTRIBUIDORA VIDT S.R.L.               ,120.0
16433,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",325730,YACCUZZI DISTRIBUCIONES S.R.L.          ,120.0
16434,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",325824,MAXICONSUMO S.A. (RIO GRANDE)           ,120.0
16435,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",326067,GRANJEROS S.R.L.                        ,120.0
16436,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",326116,SUC. DE DELGADO FERMIN RICARDO          ,120.0
16437,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",326204,VERGARA JULIAN D Y MIGUEL A SH          ,120.0
16438,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",326205,ASTRADA JUAN CARLOS                     ,120.0
16439,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",326349,GALIAS SRL                              ,120.0
16440,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",326770,CENTER S.R.L.                           ,120.0
16441,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",326829,AUT MAY DIARCO (SAN RAFAEL)             ,150.0
16442,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",327388,FAGUMA S.R.L. (TUCUMAN)                 ,120.0
16443,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",327559,EXXA S.A.                               ,120.0
16444,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",327579,DISTRIBUIDORA CORDOBA S.R.L.            ,120.0
16445,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",328534,DANIEL BENVENUTTI SRL.                  ,120.0
16446,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",328603,SAUDA S.R.L. (MENDOZA)                  ,120.0
16447,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",328758,DINOSAURIO S.A. (ALTA GRACIA)           ,120.0
16448,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",328780,TERAN JOSE ALBERTO                      ,120.0
16449,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",329150,LA RUSIMA S.R.L.                        ,120.0
16450,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",329152,BRACAMONTE PABLO JAVIER                 ,120.0
16451,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",329288,CEPRO S.R.L.                            ,120.0
16452,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",329922,EL VIEJO TONEL S.A.                     ,120.0
16453,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",330108,FALLERONI ROBERTO RAUL                  ,120.0
16454,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",330209,CERQUETELLA DARIO ANDRES                ,120.0
16455,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",330329,GRUPO 2000 AGRUPACION (MALVINAS ARG)    ,120.0
16456,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",330696,AUT MAY DIARCO (CALAFATE)               ,150.0
16457,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",330703,SUPER CORDOBA A GRANEL S.A (MALAGUEÑO)  ,120.0
16458,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",330851,DISTRIBUIDORA DEPMA S.A.                ,120.0
16459,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",330916,CENCOSUD S.A. (MONTE GRANDE)            ,155.0
16460,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",330918,CENCOSUD S.A. (CORDOBA)                 ,148.0
16461,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",330919,CENCOSUD S.A. (MZA-EX VEA RUTA 7 Y CONC),162.0
16462,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",330921,CENCOSUD S.A. (COLOMBRES)               ,120.0
16463,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",331021,HERRERO MIGUEL ANGEL                    ,120.0
16464,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",331265,RELCA SRL                               ,120.0
16465,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",331328,DISOL S.R.L.                            ,120.0
16466,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",331828,MARTINEZ GABRIEL EDUARDO                ,120.0
16467,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",331845,MALIER SILVIA VERONICA                  ,120.0
16468,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",331846,MILONE HUGO GERMAN                      ,120.0
16469,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",331988,EL PRIMER CIRCULO S.R.L.                ,120.0
16470,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",332025,PETTI ROMINA ELIANA                     ,120.0
16471,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",332026,PETTI ROMINA ELIANA (Calle 51)          ,120.0
16472,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",333431,FIGUEROA CLAUDIA ALEJANDRA (25 DE MAYO) ,120.0
16473,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",333432,GOMEZ EDGAR EMANUEL                     ,120.0
16474,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",333505,NUEVO PREMIUM S.A.  (ROSARIO)           ,120.0
16475,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",333554,BARBAGLIA VICTOR HUGO                   ,120.0
16476,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",334254,AUT MAY DIARCO (USHUAIA)                ,150.0
16477,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",334767,MISTURA S.A                             ,120.0
16478,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",334833,PIETROFARMA S.R.L. (LAS HERAS)          ,120.0
16479,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",335079,CONGELADOS PUNTANOS S.A.                ,120.0
16480,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",335090,MANANTIAL DISTRIBUCIONES SRL            ,120.0
16481,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",335098,POLCEVERA S.R.L.                        ,120.0
16482,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",335423,MINGARDI JORGE OMAR                     ,120.0
16483,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",335424,SASTRE ANABELLA ADRIANA                 ,120.0
16484,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",336069,AUT MAY DIARCO (PEHUAJO)                ,150.0
16485,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",336071,GRUPO DE ALIMENTOS CONGELADOS THE ROXY S,120.0
16486,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",337022,MAXICONSUMO S.A. (M. CENTRAL)           ,120.0
16487,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",337053,CASTORINA FERNANDO RAFAEL               ,120.0
16488,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",337221,CARLOS DE PUERTA S.R.L.                 ,120.0
16489,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",337222,TRANSABRIL S.A. (CATAMARCA)             ,120.0
16490,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",337561,MERCON S.R.L                            ,120.0
16491,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",337567,TYNA S.R.L.                             ,120.0
16492,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",337588,DISTRIBUIDORA ANDINA S.A                ,120.0
16493,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",337685,SAMPASER URBANO S.A. (QUILMES)          ,120.0
16494,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",337893,MAXICOMPRAS S.A.                        ,120.0
16495,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",337945,TODO PAN S.R.L.                         ,120.0
16496,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",338148,AUT MAY DIARCO (TRES ARROYOS)           ,150.0
16497,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",338199,ALISOS S.R.L.                           ,120.0
16498,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",338468,MAR ROJ S.R.L.                          ,120.0
16499,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",338497,IDEAS DEL NORTE SRL (TACUARI Y TABOADA) ,120.0
16500,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",338892,TREPICIO RICARDO OSCAR-STA CLARA DEL MAR,120.0
16501,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",339180,COSABU DISTRIBUIDORA SRL                ,120.0
16502,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",339336,EDULUC Y CIA SRL                        ,120.0
16503,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",339384,AUT MAY DIARCO (GENERAL PICO)           ,150.0
16504,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",339385,MAXICONSUMO S.A. (SAN JUAN)             ,120.0
16505,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",339789,OTTINETTI IVAN GABRIEL                  ,120.0
16506,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",339810,LACTEOS SAN JOSE SRL                    ,120.0
16507,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",340725,DINOSAURIO S.A. (SAN MARTIN)            ,120.0
16508,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",340726,DINOSAURIO S.A. (LAS HERAS)             ,120.0
16509,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",340776,JOSE ALBERTO CHAGRA SRL                 ,120.0
16510,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",340799,GHERGO CARLOS ALBERTO                   ,120.0
16511,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",340879,CAMINO DEL INCA S.R.L.                  ,120.0
16512,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",340973,MAXICONSUMO SA (COMODORO RIVADAVIA)     ,120.0
16513,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",341191,GOMEZ RAUL OSCAR                        ,120.0
16514,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",341876,DEPAL S.R.L.                            ,120.0
16515,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",343545,MARLUI SRL                              ,120.0
16516,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",343746,DINOSAURIO S.A.(SALSIPUEDES)            ,120.0
16517,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",344012,BENCHIMOL SARA DANIELA                  ,120.0
16518,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",344134,CYRE S.A.                               ,120.0
16519,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",344141,AUT MAY DIARCO (VENADO TUERTO)          ,150.0
16520,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",344165,FERREDE LACTEOS SRL                     ,120.0
16521,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",344171,ALMARAZ JUAN SEBASTIAN                  ,120.0
16522,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",344553,CARLOS A CAROZZO Y CIA SC               ,120.0
16523,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",344657,W&P S.R.L.                              ,120.0
16524,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",345324,EDUFRANSER ALIMENTARIA S.A              ,120.0
16525,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",345627,SANCHEZ CLAUDIA ADRIANA                 ,120.0
16526,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",345898,BARRIOS MIRTA GLADYS                    ,120.0
16527,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",345934,DISTRIBUIDORA DE ALIMENTOS Y BEBIDAS SRL,120.0
16528,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",345992,CIRO CENTRO DE COMPRAS SAS              ,120.0
16529,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",346019,AUT MAY DIARCO (PICO TRUNCADO)          ,150.0
16530,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",346181,D ANGELO MARIA INES                     ,120.0
16531,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",346249,AGRO M.G. S.R.L.                        ,120.0
16532,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",346996,MONTE CASSINO S.R.L                     ,120.0
16533,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",347207,NUEVO MASOL MAYORISTA S.A. (TUNUYAN)    ,120.0
16534,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",347245,FEEL DISTRIBUCIONES SA			               ,120.0
16535,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",347444,NESTOR GABRIEL BOSETTI S.R.L.           ,120.0
16536,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",347446,AUT MAY DIARCO (LUJAN)                  ,150.0
16537,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",347508,GRUPO LEON SA EN FORMACION              ,120.0
16538,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",347529,MANASSERO SRL                           ,120.0
16539,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",348109,CLUB ATLETICO Y BIBL.SARMIENTO ASOC MUTU,120.0
16540,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",349674,DISTRIBUIDORA CARAM E HIJOS SRL         ,120.0
16541,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",351616,ALVAREZ MATIAS EZEQUIEL                 ,120.0
16542,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",351770,MENA JESSICA GEORGINA                   ,120.0
16543,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",353846,SIHERMAN SRL                            ,120.0
16544,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",353871,OTTINETTI IVAN GABRIEL (SGO DEL ESTERO) ,120.0
16545,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",354005,DISTRIBUIDORA DON ANGEL S.R.L.          ,120.0
16546,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",354575,PIETROFARMA S.R.L. (GRAL. ALVEAR)       ,120.0
16547,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",354583,PEZ GENTILETTI CRISTIAN ALEXIS MARIO    ,120.0
16548,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",354625,DISTRIPACK S.A.S                        ,120.0
16549,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",354736,LA NOBLEZA S.R.L. (Rivadavia)           ,120.0
16550,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",355033,MARABOTTO DISTRIBUCIONES S.A.           ,120.0
16551,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",355386,CEREALES SANTA LUCIA S.A.(CABRERA)      ,120.0
16552,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",355736,IBAÑEZ CORTEZ FABIANA MARIEL (B. 275)   ,120.0
16553,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",355745,MULTIVIA DISTRIBUCION SA (ENTREGA)      ,120.0
16554,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",355796,PIU ALTO S.R.L.                         ,120.0
16555,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",356084,AUT MAY DIARCO (GUALEGUAYCHU)           ,150.0
16556,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",357270,ABFE DISTRIBUIDORA S.R.L.               ,120.0
16557,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",357271,ABFE DISTRIBUIDORA S.R.L.               ,120.0
16558,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",357788,DISTRIBUIDORA ROCO S.R.L. (SAENZ PE#A)  ,120.0
16559,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",357919,LAS CINCO ESQUINAS S.A.S                ,120.0
16560,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",358586,AUT MAY DIARCO (CHILECITO)              ,150.0
16561,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",358587,AUT MAY DIARCO (CHOS MALAL)             ,150.0
16562,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",359093,AUT MAY DIARCO (BOLIVAR)                ,150.0
16563,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",359393,DINOSAURIO S.A.(COLONIA CAROYA)         ,120.0
16564,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",359899,ALIMES SRL                              ,120.0
16565,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",360190,MILLAN S.A. (LAS HERAS)                 ,120.0
16566,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",361409,RENACER S.R.L. (SAN LORENZO 3571)       ,120.0
16567,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",361523,AUT MAY DIARCO (VIEDMA II)              ,150.0
16568,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",361890,YAN PEIZHU                              ,120.0
16569,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",362392,LA FENOMENAL S.A.S.                     ,120.0
16570,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",362602,ALVASAN DISTRIBUCION SRL (SAN MIGUEL)   ,120.0
16571,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",362816,ARCE DIEGO IGNACIO                      ,120.0
16572,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",362945,CENTER S.R.L. (CONCORDIA)               ,120.0
16573,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",363170,WESTBERG ENRIQUE EDUARDO (SGO DEL ESTERO,120.0
16574,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",363345,CABRAL MAYORISTA S.R.L.                 ,120.0
16575,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",363842,NAVARRO DANIELA VERONICA                ,120.0
16576,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",363993,MAXICONSUMO S.A. (RIO GRANDE II)        ,120.0
16577,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",364173,SUPERMERCADOS EL ABASTECEDOR S.A(MORENO),120.0
16578,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",364216,COTO (NORDELTA)                         ,120.0
