,Depósito Padre,cajas_x_pallets,SKU,Descripción,Fecha de Vencimiento,Dias al Vencimiento,Lote,Cajas Disponibles
680,    CDCDCO1,260,6030040040               ,"MAYO,MAYOLIVA,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./ARL",4/6/2024,163,110623                        ,0.0
681,    CDCDCO1,260,6030040040               ,"MAYO,MAYOLIVA,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./ARL",6/11/2024,229,160823                        ,608.0
682,    CDCDCO1,260,6030050070               ,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",3/11/2024,137,R150623                       ,0.0
683,    CDCDCO1,260,6030050070               ,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",3/19/2024,145,R230623                       ,0.0
684,    CDCDCO1,260,6030050070               ,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",3/25/2024,151,R290623                       ,0.0
685,    CDCDCO1,260,6030050070               ,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",6/24/2024,242,R280923                       ,12866.0
686,    CDCDCO1,260,6030050070               ,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",6/25/2024,243,R290923                       ,6760.0
687,    CDCDCO1,260,6040100010               ,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MERCADO INTER",4/12/2024,169,170623                        ,0.0
688,    CDCDCO1,260,6040100010               ,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MERCADO INTER",5/8/2024,195,130723                        ,0.0
689,    CDCDCO1,260,6040100010               ,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MERCADO INTER",6/10/2024,228,150823                        ,1000.0
690,    CDCDCO1,260,6050100007               ,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",2/26/2024,123,010623                        ,0.0
691,    CDCDCO1,260,6050100007               ,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",4/25/2024,182,300723                        ,0.0
692,    CDCDCO1,260,6050100007               ,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",4/27/2024,184,010823                        ,555.0
693,    CDCDCO1,260,6050100007               ,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",6/27/2024,245,011023                        ,260.0
694,    CDCDCO1,260,6090020009               ,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",4/5/2024,162,100623                        ,0.0
695,    CDCDCO1,260,6090020009               ,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",5/26/2024,213, 230723                       ,0.0
696,    CDCDCO1,260,6090020009               ,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",6/2/2024,220,070823                        ,0.0
697,    CDCDCO1,260,6090020009               ,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",7/27/2024,275,011023                        ,1520.0
698,    CDCDCO1,272,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",3/10/2024,136,140623                        ,0.0
699,    CDCDCO1,272,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",3/27/2024,153,010723                        ,0.0
700,    CDCDCO1,272,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",4/4/2024,161,090723                        ,0.0
701,    CDCDCO1,272,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",4/5/2024,162,040723                        ,0.0
702,    CDCDCO1,272,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",4/27/2024,184,010823                        ,2096.0
703,    CDCDCO1,272,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",4/29/2024,186,030823                        ,4080.0
704,    CDCDCO1,272,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",5/2/2024,189,060823                        ,7616.0
705,    CDCDCO1,272,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",5/3/2024,190,070823                        ,8704.0
706,    CDCDCO1,272,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",5/10/2024,197,140823                        ,1088.0
707,    CDCDCO1,272,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",5/12/2024,199,160823                        ,12240.0
708,    CDCDCO1,272,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",5/16/2024,203,200823                        ,272.0
709,    CDCDCO1,272,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",5/28/2024,215,010923                        ,1904.0
710,    CDCDCO1,272,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",5/31/2024,218,040923                        ,2448.0
711,    CDCDCO1,272,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",6/17/2024,235,210923                        ,0.0
712,    CDCDCO1,272,6030040073               ,"MAYO,MAYOLIVA,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./ARL",4/6/2024,163,110623                        ,0.0
713,    CDCDCO1,272,6030050069               ,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",4/14/2024,171,R190723                       ,0.0
714,    CDCDCO1,272,6030050069               ,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",4/20/2024,177,R250723                       ,792.0
715,    CDCDCO1,272,6030050069               ,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",6/24/2024,242,R280923                       ,7344.0
716,    CDCDCO1,272,6050100002               ,"SGOLF,NATURA,20,125 CC,SH,ST,ESP,M.I.",2/27/2024,124,020623                        ,0.0
717,    CDCDCO1,272,6050100002               ,"SGOLF,NATURA,20,125 CC,SH,ST,ESP,M.I.",6/25/2024,243,290923                        ,544.0
718,    CDCDCO1,304,6010900001               ,"AC,NATURA CL,OLIVA VE,6X500ML,D(LATA),ESP,M.I./ARL",8/22/2024,301,220822                        ,0.0
719,    CDCDCO1,304,6010900001               ,"AC,NATURA CL,OLIVA VE,6X500ML,D(LATA),ESP,M.I./ARL",3/22/2025,513,220323                        ,0.0
720,    CDCDCO1,304,6010900017               ,"AC,NATURA INT,OLIVA VE,6X500ML,D(LATA),ESP,M.I.",6/5/2024,223,060622                        ,0.0
721,    CDCDCO1,377,6030010129               ,"MAYO,NATURA,RVL 31%,L.G,192,8CC,SH,ST (SIN TAPA),ESP,M.I./A",2/26/2024,123,010723                        ,290.0
722,    CDCDCO1,377,6040100001               ,"KET,NATURA,192,8 G,SH,ST,ESP,M.I.",3/9/2024,135,130723                        ,29.0
723,    CDVMZPA,80,6030010208               ,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",3/7/2024,133,110623                        ,2028.0
724,    CDVMZPA,80,6030010208               ,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",3/13/2024,139,170623                        ,3840.0
725,    CDVMZPA,80,6030010208               ,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",3/30/2024,156,040723                        ,7680.0
726,    CDVMZPA,80,6030010208               ,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",4/8/2024,165,130723                        ,7680.0
727,    CDVMZPA,80,6030010208               ,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",5/10/2024,197,140823                        ,13440.0
728,    CDVMZPA,80,6030010208               ,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",6/2/2024,220,060923                        ,9600.0
729,    CDVMZPA,80,6030050074               ,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",4/2/2024,159,R070723                       ,0.0
730,    CDVMZPA,80,6030050074               ,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",4/6/2024,163,R110723                       ,2081.0
731,    CDVMZPA,80,6030050074               ,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",4/29/2024,186,R030823                       ,640.0
732,    CDVMZPA,80,6030050074               ,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",5/3/2024,190,R070823                       ,1200.0
733,    CDVMZPA,108,6030010026               ,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",4/27/2024,184,010823                        ,13556.0
734,    CDVMZPA,108,6030010026               ,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",5/28/2024,215,010923                        ,2592.0
735,    CDVMZPA,108,6030010026               ,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",6/6/2024,224,100923                        ,5180.0
736,    CDVMZPA,108,6030050072               ,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",4/19/2024,176,R240723                       ,0.0
737,    CDVMZPA,108,6030050072               ,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",4/20/2024,177,R250723                       ,0.0
738,    CDVMZPA,108,6030050072               ,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",4/27/2024,184,R010823                       ,0.0
739,    CDVMZPA,108,6030050072               ,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",4/28/2024,185,R020823                       ,0.0
740,    CDVMZPA,108,6030050072               ,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",4/29/2024,186,R030823                       ,3932.0
741,    CDVMZPA,108,6030050072               ,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",4/30/2024,187,R040823                       ,2484.0
742,    CDVMZPA,144,6030010019               ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",5/20/2024,207,240823                        ,0.0
743,    CDVMZPA,144,6030010019               ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",5/28/2024,215,010923                        ,0.0
744,    CDVMZPA,144,6030010019               ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",6/6/2024,224,100923                        ,240.0
745,    CDVMZPA,144,6030010019               ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",6/10/2024,228,140923                        ,6912.0
746,    CDVMZPA,144,6030010019               ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",6/11/2024,229,150923                        ,3456.0
747,    CDVMZPA,144,6030010019               ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",6/15/2024,233,190923                        ,65664.0
748,    CDVMZPA,144,6030010019               ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",6/16/2024,234,200923                        ,3452.0
749,    CDVMZPA,144,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",5/6/2024,193,R100823                       ,0.0
750,    CDVMZPA,144,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",5/7/2024,194,R110823                       ,7896.0
751,    CDVMZPA,144,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",5/8/2024,195,R120823                       ,3946.0
752,    CDVMZPA,144,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",5/10/2024,197,R140823                       ,3987.0
753,    CDVMZPA,144,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",5/11/2024,198,R150823                       ,8064.0
754,    CDVMZPA,144,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",5/19/2024,206,R230823                       ,3785.0
755,    CDVMZPA,144,6040100009               ,"KET,NATURA,12,500 G,DP,CT,ESP,M.I.",4/20/2024,177,250623                        ,1457.0
756,    CDVMZPA,260,6030010007               ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",3/27/2024,153,010723                        ,30171.0
757,    CDVMZPA,260,6030010007               ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",4/8/2024,165,130723                        ,12480.0
758,    CDVMZPA,260,6030010007               ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",4/10/2024,167,150723                        ,24960.0
759,    CDVMZPA,260,6030010007               ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",4/19/2024,176,240723                        ,56160.0
760,    CDVMZPA,260,6030010007               ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",4/27/2024,184,010823                        ,12480.0
761,    CDVMZPA,260,6030010007               ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",4/30/2024,187,040823                        ,18720.0
762,    CDVMZPA,260,6030010007               ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",5/3/2024,190,070823                        ,18718.0
763,    CDVMZPA,260,6030010007               ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",5/20/2024,207,240823                        ,37440.0
764,    CDVMZPA,260,6030010007               ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",6/2/2024,220,060923                        ,6240.0
765,    CDVMZPA,260,6030010007               ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",6/4/2024,222,080923                        ,24960.0
766,    CDVMZPA,260,6030010007               ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",6/11/2024,229,150923                        ,6240.0
767,    CDVMZPA,260,6030010007               ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",6/12/2024,230,160923                        ,18720.0
768,    CDVMZPA,260,6030010007               ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",6/15/2024,233,190923                        ,6238.0
769,    CDVMZPA,260,6030010007               ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",7/3/2024,251,071023                        ,24960.0
770,    CDVMZPA,260,6030010007               ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",7/7/2024,255,111023                        ,18720.0
771,    CDVMZPA,260,6030010007               ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",7/11/2024,259,151023                        ,24960.0
772,    CDVMZPA,260,6050100007               ,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",4/27/2024,184,010823                        ,12475.0
773,    CDVMZPA,260,6090020009               ,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",4/29/2024,186,040723                        ,3310.0
774,    CDVMZPA,260,6090020009               ,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",6/2/2024,220,070823                        ,18060.0
775,    CDVMZPA,272,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",4/4/2024,161,090723                        ,10901.0
776,    CDVMZPA,272,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",4/18/2024,175,230723                        ,45696.0
777,    CDVMZPA,272,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",4/29/2024,186,030823                        ,13056.0
778,    CDVMZPA,272,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",5/3/2024,190,070823                        ,26111.0
779,    CDVMZPA,272,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",5/10/2024,197,140823                        ,32640.0
780,    CDVMZPA,272,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",5/16/2024,203,200823                        ,13056.0
781,    CDVMZPA,272,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",5/19/2024,206,220823                        ,45696.0
782,    CDVMZPA,272,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",5/28/2024,215,010923                        ,33184.0
783,    CDVMZPA,272,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",6/2/2024,220,060923                        ,19584.0
784,    CDVMZPA,272,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",6/6/2024,224,100923                        ,32640.0
785,    CDVMZPA,272,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",6/14/2024,232,180923                        ,6528.0
786,    CDVMZPA,272,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",6/17/2024,235,210923                        ,19583.0
787,    CDVMZPA,272,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",6/20/2024,238,240923                        ,13056.0
