,Lote,Descripción,Dias al Vencimiento,cajas_x_pallets,Fecha de Vencimiento,SKU,Depósito Padre,Cajas Disponibles
504,230923                        ,"KET,NATURA,4,3000GR,SH,ST,ESP,M.I.",267,80,7/19/2024,6040100003               ,       CDGD,320.0
505,230923                        ,"KET,NATURA,4,3000GR,SH,ST,ESP,M.I.",267,80,7/19/2024,6040100003               ,       CDVM,2348.0
506,231023                        ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",726,72,10/21/2025,6010010077               ,       CDGD,12852.0
507,231122                        ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",393,60,11/22/2024,6010010007               ,    CDCDCO1,0.0
508,234/23                        ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",665,224,8/21/2025,6010550008               ,       CDGD,0.0
509,235/23                        ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",666,224,8/22/2025,6010550008               ,       CDGD,133.0
510,236/23                        ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",667,224,8/23/2025,6010550008               ,       CDGD,736.0
511,240/23                        ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",671,224,8/27/2025,6010550008               ,       CDGD,448.0
512,240223                        ,"AC,NATURA SELECCION ESPECIAL,OLIVA VE,6X500ML,E,ESP,M.I.",491,185,2/28/2025,6010900024               ,       CDGD,572.0
513,240223                        ,"AC,NATURA SELECCION ESPECIAL,OLIVA VE,6X500ML,E,ESP,M.I.",491,185,2/28/2025,6010900024               ,       CDVM,1850.0
514,240223                        ,"AC,NATURA SELECCION ESPECIAL,OLIVA VE,6X500ML,E,ESP,M.I.",491,185,2/28/2025,6010900024               ,    CDCDCO1,0.0
515,240723                        ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",176,260,4/19/2024,6030010007               ,       CDPI,56160.0
516,240723                        ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",176,260,4/19/2024,6030010007               ,    CDVMZPA,56160.0
517,240823                        ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",207,260,5/20/2024,6030010007               ,    CDCDCF1,2669.0
518,240823                        ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",207,260,5/20/2024,6030010007               ,    CDVMZPA,37440.0
519,240823                        ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",207,144,5/20/2024,6030010019               ,       CDGD,0.0
520,240823                        ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",207,144,5/20/2024,6030010019               ,    CDVMZPA,0.0
521,240823                        ,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",237,260,6/19/2024,6090020009               ,       CDGD,264.0
522,240823                        ,"MOSTAZA,ADEREZO NATURA,4,3000GR,SH,ST,ESP,M.I.",237,80,6/19/2024,6090020012               ,       CDGD,96.0
523,240823                        ,"MOSTAZA,ADEREZO NATURA,4,3000GR,SH,ST,ESP,M.I.",237,80,6/19/2024,6090020012               ,    CDCDCO1,10.0
524,240923                        ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",698,60,9/23/2025,6010010007               ,       CDGD,24.0
525,240923                        ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",698,60,9/23/2025,6010010007               ,       CDVM,30.0
526,240923                        ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",698,60,9/23/2025,6010010007               ,    CDCDCF1,30.0
527,240923                        ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",698,60,9/23/2025,6010010007               ,    CDCDCO1,0.0
528,240923                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",238,272,6/20/2024,6030010170               ,    CDVMZPA,13056.0
529,241/23                        ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",672,224,8/28/2025,6010550008               ,       CDGD,224.0
530,241/23                        ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",672,224,8/28/2025,6010550008               ,    CDCDCF1,0.0
531,241122                        ,"AC,SOJOLA,SOJA,12X1,5L,B,ESP,M.I.",394,60,11/23/2024,6010570019               ,    CDCDCO1,0.0
532,242/23                        ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",673,224,8/29/2025,6010550008               ,       CDGD,1568.0
533,242/23                        ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",673,224,8/29/2025,6010550008               ,    CDCDCF1,298.0
534,243/23                        ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",674,224,8/30/2025,6010550008               ,       CDGD,2240.0
535,249/23                        ,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.",680,224,9/5/2025,6011640001               ,       CDVM,893.0
536,250/23                        ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",681,224,9/6/2025,6010550008               ,       CDGD,896.0
537,250/23                        ,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.",681,224,9/6/2025,6011640001               ,       CDVM,224.0
538,250323                        ,"AC,NATURA CL,OLIVA VE,6X1LT,D(LATA),ESP,M.I.",515,156,3/24/2025,6010900002               ,       CDGD,65.0
539,250323                        ,"AC,NATURA CL,OLIVA VE,6X1LT,D(LATA),ESP,M.I.",515,156,3/24/2025,6010900002               ,       CDVM,41.0
540,250323                        ,"AC,NATURA CL,OLIVA VE,6X1LT,D(LATA),ESP,M.I.",515,156,3/24/2025,6010900002               ,    CDCDCF1,118.0
541,250323                        ,"AC,NATURA INT,OLIVA VE,6X1LT,D(LATA),ESP,M.I.",517,156,3/26/2025,6010900018               ,       CDGD,727.0
542,250323                        ,"AC,NATURA INT,OLIVA VE,6X1LT,D(LATA),ESP,M.I.",517,156,3/26/2025,6010900018               ,       CDVM,0.0
543,250323                        ,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",515,50,3/24/2025,6010010008               ,    CDCDCO1,0.0
544,250422                        ,"AC,MAZOLA CLA,MAIZ,12X900ML,B,ESP,M.I.",183,105,4/26/2024,6010950016               ,    CDCDCO1,0.0
545,250622                        ,"AC,NATURA,GIR/OLIVA,12X1,5L,C,ESP,M.I.",242,60,6/24/2024,6011570002               ,    CDCDCO1,88.0
546,250622                        ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",148,260,3/22/2024,6030010007               ,    CDCDCO1,0.0
547,250623                        ,"KET,NATURA,12,500 G,DP,CT,ESP,M.I.",177,144,4/20/2024,6040100009               ,    CDCDCO1,158.0
548,250623                        ,"KET,NATURA,12,500 G,DP,CT,ESP,M.I.",177,144,4/20/2024,6040100009               ,    CDVMZPA,1457.0
549,250723                        ,"AC,FAMILIAR,94%SOJ-6%GIR,4X5L,C,ESP,ESP.P.TRATADO NO RETORNA",637,60,7/24/2025,6010020204               ,    CDCDCO1,0.0
550,250723                        ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",637,60,7/24/2025,6010010007               ,    CDCDCO1,1.0
551,250723                        ,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",638,60,7/25/2025,6010010112               ,    CDCDCO1,0.0
552,250723                        ,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",177,80,4/20/2024,6030010208               ,      CDLDC,6720.0
553,250822                        ,"AC,NATURA INT,OLIVA VE,6X1LT,D(LATA),ESP,M.I.",304,156,8/25/2024,6010900018               ,    CDCDCF1,85.0
554,250823                        ,"AC,FAMILIAR,94%SOJ-6%GIR,4X5L,C,ESP,ESP.P.TRATADO NO RETORNA",669,60,8/25/2025,6010020204               ,       CDGD,5.0
555,250823                        ,"AC,FAMILIAR,94%SOJ-6%GIR,4X5L,C,ESP,ESP.P.TRATADO NO RETORNA",669,60,8/25/2025,6010020204               ,    CDCDCO1,6900.0
556,250823                        ,"MAYO,MAYOLIVA,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./ARL",238,260,6/20/2024,6030040040               ,       CDGD,1740.0
557,250823                        ,"MAYO,MAYOLIVA,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./ARL",238,260,6/20/2024,6030040040               ,       CDVM,0.0
558,250823                        ,"MAYO,MAYOLIVA,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./ARL",238,272,6/20/2024,6030040073               ,       CDGD,411.0
559,250823                        ,"MAYO,MAYOLIVA,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./ARL",238,272,6/20/2024,6030040073               ,       CDVM,1308.0
560,250823                        ,"MAYO,MAYOLIVA,L.G,8,950 CC,DP,CT,ESP,M.I./ARL",238,108,6/20/2024,6030040057               ,       CDVM,2119.0
561,250823                        ,"MAYO,MAYOLIVA,L.G,8,950 CC,DP,CT,ESP,M.I./ARL",238,108,6/20/2024,6030040057               ,    CDCDCF1,228.0
562,250923                        ,"KET,NATURA,1504,8 G,SH,ST (SIN TAPA),ESP,M.I./ARL",209,60,5/22/2024,6040100014               ,       CDVM,0.0
563,250923                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",239,272,6/21/2024,6030010170               ,       CDVM,272.0
564,251/23                        ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",682,224,9/7/2025,6010550008               ,       CDGD,2464.0
565,251022                        ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",364,60,10/24/2024,6010010007               ,    CDCDCO1,0.0
566,251022                        ,"AC,SOJOLA,SOJA,12X900ML,B,ESP,M.I.",364,105,10/24/2024,6010570018               ,    CDCDCO1,0.0
567,251023                        ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",729,72,10/24/2025,6010010077               ,       CDGD,16200.0
568,252/23                        ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",683,224,9/8/2025,6010550008               ,       CDGD,1344.0
569,254/23                        ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",685,224,9/10/2025,6010550008               ,       CDGD,3808.0
570,255/23                        ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",686,224,9/11/2025,6010550008               ,       CDGD,1120.0
571,256/23                        ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.",687,224,9/12/2025,6010140007               ,       CDVM,1292.0
572,256/23                        ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.",687,224,9/12/2025,6010140007               ,    CDCDCF1,427.0
573,257/23                        ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.",688,224,9/13/2025,6010140007               ,       CDGD,2602.0
574,257/23                        ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.",688,224,9/13/2025,6010140007               ,       CDVM,224.0
575,258/23                        ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.",689,224,9/14/2025,6010140007               ,       CDGD,896.0
576,258/23                        ,"RO.VEG.(AL),MAZOLA MANTECA,12X12X120GRS,ESP,M.I.",689,224,9/14/2025,6010140008               ,       CDGD,25.0
577,258/23                        ,"RO.VEG.(AL),MAZOLA MANTECA,12X12X120GRS,ESP,M.I.",689,224,9/14/2025,6010140008               ,       CDVM,1195.0
578,259/23                        ,"RO.VEG.(AL),MAZOLA MANTECA,12X12X120GRS,ESP,M.I.",690,224,9/15/2025,6010140008               ,       CDGD,1152.0
579,260722                        ,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",273,60,7/25/2024,6010010112               ,       CDVM,0.0
580,260823                        ,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",209,80,5/22/2024,6030010208               ,       CDGD,119.0
581,260823                        ,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",209,80,5/22/2024,6030010208               ,       CDVM,81.0
582,260823                        ,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",209,80,5/22/2024,6030010208               ,    CDCDCO1,480.0
583,260823                        ,"MOSTAZA,ADEREZO NATURA,192,8 G,SH,ST,ESP,M.I.",179,377,4/22/2024,6090020010               ,       CDGD,367.0
584,260823                        ,"MOSTAZA,ADEREZO NATURA,192,8 G,SH,ST,ESP,M.I.",179,377,4/22/2024,6090020010               ,    CDCDCF1,272.0
585,260923                        ,"KET,NATURA,12,500 G,DP,CT,ESP,M.I.",270,144,7/22/2024,6040100009               ,       CDVM,4608.0
586,261/23                        ,"RO.VEG.(AL),MAZOLA MANTECA,12X12X120GRS,ESP,M.I.",692,224,9/17/2025,6010140008               ,       CDGD,896.0
587,261122                        ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",396,72,11/25/2024,6010010077               ,    CDCDCO1,0.0
588,261122                        ,"AC,SOJOLA,SOJA,12X900ML,B,ESP,M.I.",395,105,11/24/2024,6010570018               ,    CDCDCO1,0.0
589,263/22                        ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",329,224,9/19/2024,6010550008               ,    CDCDCO1,0.0
590,267/22                        ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",333,224,9/23/2024,6010550008               ,    CDCDCO1,0.0
591,268/23                        ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",699,224,9/24/2025,6010550008               ,       CDGD,672.0
592,269/23                        ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",700,224,9/25/2025,6010550008               ,       CDGD,3584.0
593,270/23                        ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",701,224,9/26/2025,6010550008               ,       CDGD,3808.0
594,270223                        ,"AC,FAMILIAR,94%SOJ-6%GIR,4X5L,C,ESP,ESP.P.TRATADO NO RETORNA",490,60,2/27/2025,6010020204               ,    CDCDCO1,0.0
595,270323                        ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",517,60,3/26/2025,6010010007               ,    CDCDCO1,0.0
596,270423                        ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",548,60,4/26/2025,6010010007               ,    CDCDCO1,0.0
597,270623                        ,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",609,60,6/26/2025,6010010112               ,    CDCDCO1,419.0
598,270623                        ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",149,144,3/23/2024,6030010019               ,    CDCDCO1,0.0
599,270723                        ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",179,144,4/22/2024,6030010019               ,    CDCDCO1,144.0
600,270723                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",179,272,4/22/2024,6030010170               ,       CDPI,6528.0
601,270822                        ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",305,72,8/26/2024,6010010077               ,    CDCDCO1,0.0
602,271/23                        ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",702,224,9/27/2025,6010550008               ,       CDGD,3584.0
603,272/23                        ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",703,224,9/28/2025,6010550008               ,       CDGD,896.0
604,275/23                        ,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.",706,224,10/1/2025,6011640001               ,       CDGD,1344.0
605,276/23                        ,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.",707,224,10/2/2025,6011640001               ,       CDGD,199.0
606,280223                        ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",490,72,2/27/2025,6010010077               ,    CDCDCO1,0.0
607,280823                        ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",671,60,8/27/2025,6010010007               ,       CDVM,39.0
608,280823                        ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",671,60,8/27/2025,6010010007               ,    CDCDCO1,0.0
609,280823                        ,"MOSTAZA,NATURA,1504,8 G,SH,ST(SIN TAPA),ESP,MERCADO INTERNO",181,60,4/24/2024,6090020014               ,    CDCDCF1,50.0
610,280923                        ,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",702,60,9/27/2025,6010010112               ,       CDGD,1452.0
611,280923                        ,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",702,60,9/27/2025,6010010112               ,       CDVM,1980.0
612,280923                        ,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",702,60,9/27/2025,6010010112               ,    CDCDCO1,1440.0
613,280923                        ,"KET,NATURA,192,8 G,SH,ST,ESP,M.I.",212,377,5/25/2024,6040100001               ,       CDVM,2211.0
614,281022                        ,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",367,50,10/27/2024,6010010008               ,    CDCDCO1,0.0
615,284/22                        ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.",350,224,10/10/2024,6010140007               ,    CDCDCO1,0.0
616,287/22                        ,"RO.VEG.(AL),MAZOLA MANTECA,12X12X120GRS,ESP,M.I.",353,224,10/13/2024,6010140008               ,    CDCDCO1,125.0
617,287/23                        ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",718,224,10/13/2025,6010550008               ,       CDGD,448.0
618,290322                        ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",154,60,3/28/2024,6010010007               ,      CDLDC,0.0
619,290423                        ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",550,60,4/28/2025,6010010007               ,      CDCAU,0.0
620,290423                        ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",550,60,4/28/2025,6010010007               ,    CDCDCO1,0.0
621,290623                        ,"KET,NATURA,4,3000GR,SH,ST,ESP,M.I.",181,80,4/24/2024,6040100003               ,    CDCDCO1,0.0
622,290723                        ,"KET,NATURA,4,3000GR,SH,ST,ESP,M.I.",211,80,5/24/2024,6040100003               ,    CDCDCO1,26.0
623,290723                        ,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",181,108,4/24/2024,6030010026               ,       CDPI,3240.0
624,290723                        ,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",181,108,4/24/2024,6030010026               ,       CDVM,93.0
625,290723                        ,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",181,108,4/24/2024,6030010026               ,    CDCDCO1,1512.0
626,290823                        ,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",672,60,8/28/2025,6010010112               ,       CDVM,42.0
627,290923                        ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",704,72,9/29/2025,6010010077               ,       CDGD,0.0
628,290923                        ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",704,72,9/29/2025,6010010077               ,       CDVM,0.0
629,290923                        ,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",243,260,6/25/2024,6050100007               ,       CDVM,36.0
630,290923                        ,"SGOLF,NATURA,192,8 CC,SH,ST,ESP,M.I.",213,377,5/26/2024,6050100001               ,       CDVM,1885.0
631,290923                        ,"SGOLF,NATURA,20,125 CC,SH,ST,ESP,M.I.",243,272,6/25/2024,6050100002               ,       CDGD,544.0
632,290923                        ,"SGOLF,NATURA,20,125 CC,SH,ST,ESP,M.I.",243,272,6/25/2024,6050100002               ,       CDVM,6834.0
633,290923                        ,"SGOLF,NATURA,20,125 CC,SH,ST,ESP,M.I.",243,272,6/25/2024,6050100002               ,    CDCDCO1,544.0
634,300323                        ,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",521,50,3/30/2025,6010010008               ,    CDCDCO1,0.0
635,300523                        ,"MOSTAZA,ADEREZO NATURA,4,3000GR,SH,ST,ESP,M.I.",151,80,3/25/2024,6090020012               ,       CDGD,25.0
636,300523                        ,"MOSTAZA,ADEREZO NATURA,4,3000GR,SH,ST,ESP,M.I.",151,80,3/25/2024,6090020012               ,    CDCDCO1,0.0
637,300623                        ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",613,60,6/30/2025,6010010007               ,    CDCDCO1,0.0
638,300623                        ,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",612,50,6/29/2025,6010010008               ,    CDCDCO1,0.0
639,300722                        ,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",279,50,7/31/2024,6010010008               ,    CDCDCO1,0.0
640,300723                        ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",642,60,7/29/2025,6010010007               ,    CDCDCO1,0.0
641,300723                        ,"KET,NATURA,WENDY'S,4,3000GR,SH,ST,ESP,M.I./ARL",212,80,5/25/2024,6040100015               ,    CDCDCF1,0.0
642,300723                        ,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",182,260,4/25/2024,6050100007               ,    CDCDCO1,0.0
643,300723                        ,"SGOLF,NATURA,20,125 CC,SH,ST,ESP,M.I.",182,272,4/25/2024,6050100002               ,       CDGD,1109.0
644,300723                        ,"SGOLF,NATURA,20,125 CC,SH,ST,ESP,M.I.",182,272,4/25/2024,6050100002               ,       CDVM,152.0
645,300822                        ,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",310,50,8/31/2024,6010010008               ,    CDCDCO1,0.0
646,300823                        ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",213,260,5/26/2024,6030010007               ,    CDCDCF1,1300.0
647,300823                        ,"MAYO,NATURA,RVL 31%,L.G,192,8CC,SH,ST (SIN TAPA),ESP,M.I./A",183,377,4/26/2024,6030010129               ,       CDVM,201.0
648,300823                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",213,272,5/26/2024,6030010170               ,       CDGD,0.0
649,310723                        ,"AC,MAZOLA CLA,MAIZ,12X900ML,B,ESP,M.I.",644,105,7/31/2025,6010950016               ,       CDGD,6360.0
650,310723                        ,"AC,MAZOLA CLA,MAIZ,12X900ML,B,ESP,M.I.",644,105,7/31/2025,6010950016               ,       CDVM,60.0
651,310723                        ,"AC,MAZOLA CLA,MAIZ,12X900ML,B,ESP,M.I.",644,105,7/31/2025,6010950016               ,    CDCDCF1,2100.0
652,310823                        ,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",674,50,8/30/2025,6010010008               ,    CDCDCO1,0.0
653,318/22                        ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",384,224,11/13/2024,6010550008               ,    CDCDCO1,0.0
654,R010823                       ,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",184,80,4/27/2024,6030050074               ,       CDPI,1200.0
655,R010823                       ,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",184,108,4/27/2024,6030050072               ,    CDVMZPA,0.0
656,R020823                       ,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",185,80,4/28/2024,6030050074               ,       CDPI,1360.0
657,R020823                       ,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",185,108,4/28/2024,6030050072               ,       CDPI,3635.0
658,R020823                       ,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",185,108,4/28/2024,6030050072               ,    CDVMZPA,0.0
659,R030823                       ,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",186,80,4/29/2024,6030050074               ,       CDPI,2160.0
660,R030823                       ,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",186,80,4/29/2024,6030050074               ,    CDVMZPA,640.0
661,R030823                       ,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",186,108,4/29/2024,6030050072               ,    CDVMZPA,3932.0
662,R040823                       ,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",187,108,4/30/2024,6030050072               ,       CDPI,2484.0
663,R040823                       ,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",187,108,4/30/2024,6030050072               ,    CDVMZPA,2484.0
664,R050823                       ,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",188,108,5/1/2024,6030050072               ,       CDPI,2648.0
665,R060723                       ,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",158,80,4/1/2024,6030050074               ,       CDGD,8.0
666,R070723                       ,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",159,80,4/2/2024,6030050074               ,       CDGD,80.0
667,R070723                       ,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",159,80,4/2/2024,6030050074               ,       CDPI,281.0
668,R070723                       ,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",159,80,4/2/2024,6030050074               ,    CDCDCO1,480.0
669,R070723                       ,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",159,80,4/2/2024,6030050074               ,    CDVMZPA,0.0
670,R070823                       ,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",190,80,5/3/2024,6030050074               ,    CDVMZPA,1200.0
671,R080623                       ,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",130,80,3/4/2024,6030050074               ,    CDCDCO1,0.0
672,R091023                       ,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",253,260,7/5/2024,6030050070               ,       CDGD,0.0
673,R091023                       ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",253,144,7/5/2024,6030050071               ,       CDGD,2042.0
674,R091023                       ,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",253,272,7/5/2024,6030050069               ,       CDGD,2788.0
675,R100623                       ,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",132,80,3/6/2024,6030050074               ,    CDCDCO1,0.0
676,R100623                       ,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",132,260,3/6/2024,6030050070               ,       CDGD,0.0
677,R100723                       ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",162,144,4/5/2024,6030050071               ,    CDCDCO1,0.0
678,R100823                       ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",193,144,5/6/2024,6030050071               ,    CDVMZPA,0.0
