,Depósito Padre,Descripción,SKU,Lote,Fecha de Vencimiento,cajas_x_pallets,Dias al Vencimiento,Cajas Disponibles
502,    CDCDCO1,"AC,FAMILIAR,94%SOJ-6%GIR,4X5L,C,ESP,ESP.P.TRATADO NO RETORNA",6010020204               ,110323                        ,3/14/2025,60,505,0.0
503,    CDCDCO1,"AC,FAMILIAR,94%SOJ-6%GIR,4X5L,C,ESP,ESP.P.TRATADO NO RETORNA",6010020204               ,150223                        ,2/15/2025,60,478,0.0
504,    CDCDCO1,"AC,FAMILIAR,94%SOJ-6%GIR,4X5L,C,ESP,ESP.P.TRATADO NO RETORNA",6010020204               ,160523                        ,5/15/2025,60,567,0.0
505,    CDCDCO1,"AC,FAMILIAR,94%SOJ-6%GIR,4X5L,C,ESP,ESP.P.TRATADO NO RETORNA",6010020204               ,191022                        ,10/18/2024,60,358,0.0
506,    CDCDCO1,"AC,FAMILIAR,94%SOJ-6%GIR,4X5L,C,ESP,ESP.P.TRATADO NO RETORNA",6010020204               ,201222                        ,12/19/2024,60,420,0.0
507,    CDCDCO1,"AC,FAMILIAR,94%SOJ-6%GIR,4X5L,C,ESP,ESP.P.TRATADO NO RETORNA",6010020204               ,250723                        ,7/24/2025,60,637,0.0
508,    CDCDCO1,"AC,FAMILIAR,94%SOJ-6%GIR,4X5L,C,ESP,ESP.P.TRATADO NO RETORNA",6010020204               ,250823                        ,8/25/2025,60,669,6900.0
509,    CDCDCO1,"AC,FAMILIAR,94%SOJ-6%GIR,4X5L,C,ESP,ESP.P.TRATADO NO RETORNA",6010020204               ,270223                        ,2/27/2025,60,490,0.0
510,    CDCDCO1,"AC,FAMILIAR,GIR,12X1,5L,B,ESP,M.I.",6010020199               ,100922                        ,9/9/2024,60,319,60.0
511,    CDCDCO1,"AC,MAZOLA CLA,MAIZ,12X500ML,B,ESP,M.I.",6010950015               ,120722                        ,7/12/2024,144,260,0.0
512,    CDCDCO1,"AC,MAZOLA CLA,MAIZ,12X900ML,B,ESP,M.I.",6010950016               ,150323                        ,3/14/2025,105,505,0.0
513,    CDCDCO1,"AC,MAZOLA CLA,MAIZ,12X900ML,B,ESP,M.I.",6010950016               ,250422                        ,4/26/2024,105,183,0.0
514,    CDCDCO1,"AC,MAZOLA,OLIVA VE,12X500ML,B,ESP,M.I.",6010960007               ,220622                        ,6/22/2024,144,240,0.0
515,    CDCDCO1,"AC,NATURA CL,OLIVA VE,12X500ML,C,ESP,M.I.",6010900031               ,120722                        ,7/12/2024,160,260,0.0
516,    CDCDCO1,"AC,NATURA CL,OLIVA VE,12X500ML,C,ESP,M.I.",6010900031               ,210323                        ,3/19/2025,160,510,0.0
517,    CDCDCO1,"AC,NATURA CL,OLIVA VE,6X1LT,D(LATA),ESP,M.I.",6010900002               ,160522                        ,5/15/2024,156,202,0.0
518,    CDCDCO1,"AC,NATURA CL,OLIVA VE,6X500ML,D(LATA),ESP,M.I./ARL",6010900001               ,220323                        ,3/22/2025,304,513,0.0
519,    CDCDCO1,"AC,NATURA CL,OLIVA VE,6X500ML,D(LATA),ESP,M.I./ARL",6010900001               ,220822                        ,8/22/2024,304,301,0.0
520,    CDCDCO1,"AC,NATURA INT,OLIVA VE,12X500ML,C,ESP,M.I.",6010900032               ,120722                        ,7/11/2024,160,259,0.0
521,    CDCDCO1,"AC,NATURA INT,OLIVA VE,6X1LT,D(LATA),ESP,M.I.",6010900018               ,210422                        ,4/20/2024,156,177,0.0
522,    CDCDCO1,"AC,NATURA INT,OLIVA VE,6X500ML,D(LATA),ESP,M.I.",6010900017               ,060622                        ,6/5/2024,304,223,0.0
523,    CDCDCO1,"AC,NATURA SELECCION ESPECIAL,OLIVA VE,6X500ML,E,ESP,M.I.",6010900024               ,010822                        ,8/2/2024,185,281,0.0
524,    CDCDCO1,"AC,NATURA SELECCION ESPECIAL,OLIVA VE,6X500ML,E,ESP,M.I.",6010900024               ,211222                        ,12/20/2024,185,421,185.0
525,    CDCDCO1,"AC,NATURA SELECCION ESPECIAL,OLIVA VE,6X500ML,E,ESP,M.I.",6010900024               ,240223                        ,2/28/2025,185,491,0.0
526,    CDCDCO1,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",6010010007               ,010922                        ,8/31/2024,60,310,0.0
527,    CDCDCO1,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",6010010007               ,030323                        ,3/2/2025,60,493,0.0
528,    CDCDCO1,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",6010010007               ,060823                        ,8/4/2025,60,648,0.0
529,    CDCDCO1,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",6010010007               ,061222                        ,12/5/2024,60,406,0.0
530,    CDCDCO1,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",6010010007               ,090822                        ,8/8/2024,60,287,0.0
531,    CDCDCO1,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",6010010007               ,110922                        ,9/10/2024,60,320,0.0
532,    CDCDCO1,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",6010010007               ,130823                        ,8/12/2025,60,656,0.0
533,    CDCDCO1,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",6010010007               ,160223                        ,2/15/2025,60,478,0.0
534,    CDCDCO1,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",6010010007               ,160923                        ,9/15/2025,60,690,0.0
535,    CDCDCO1,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",6010010007               ,170423                        ,4/16/2025,60,538,0.0
536,    CDCDCO1,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",6010010007               ,170523                        ,5/16/2025,60,568,0.0
537,    CDCDCO1,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",6010010007               ,180723                        ,7/17/2025,60,630,0.0
538,    CDCDCO1,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",6010010007               ,181122                        ,11/16/2024,60,387,0.0
539,    CDCDCO1,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",6010010007               ,210623                        ,6/20/2025,60,603,0.0
540,    CDCDCO1,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",6010010007               ,210822                        ,8/20/2024,60,299,0.0
541,    CDCDCO1,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",6010010007               ,220323                        ,3/21/2025,60,512,0.0
542,    CDCDCO1,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",6010010007               ,220423                        ,4/21/2025,60,543,0.0
543,    CDCDCO1,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",6010010007               ,231122                        ,11/22/2024,60,393,0.0
544,    CDCDCO1,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",6010010007               ,240923                        ,9/23/2025,60,698,0.0
545,    CDCDCO1,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",6010010007               ,250723                        ,7/24/2025,60,637,1.0
546,    CDCDCO1,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",6010010007               ,251022                        ,10/24/2024,60,364,0.0
547,    CDCDCO1,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",6010010007               ,270323                        ,3/26/2025,60,517,0.0
548,    CDCDCO1,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",6010010007               ,270423                        ,4/26/2025,60,548,0.0
549,    CDCDCO1,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",6010010007               ,280823                        ,8/27/2025,60,671,0.0
550,    CDCDCO1,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",6010010007               ,290423                        ,4/28/2025,60,550,0.0
551,    CDCDCO1,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",6010010007               ,300623                        ,6/30/2025,60,613,0.0
552,    CDCDCO1,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",6010010007               ,300723                        ,7/29/2025,60,642,0.0
553,    CDCDCO1,"AC,NATURA,GIR,12X500ML,C,ESP,M.I.",6010010184               ,021122                        ,11/1/2024,160,372,0.0
554,    CDCDCO1,"AC,NATURA,GIR,12X500ML,C,ESP,M.I.",6010010184               ,151222                        ,12/14/2024,160,415,0.0
555,    CDCDCO1,"AC,NATURA,GIR,12X500ML,C,ESP,M.I.",6010010184               ,161022                        ,10/14/2024,160,354,0.0
556,    CDCDCO1,"AC,NATURA,GIR,12X500ML,C,ESP,M.I.",6010010184               ,170922                        ,9/16/2024,160,326,0.0
557,    CDCDCO1,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",6010010077               ,010823                        ,7/31/2025,72,644,0.0
558,    CDCDCO1,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",6010010077               ,030523                        ,5/2/2025,72,554,0.0
559,    CDCDCO1,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",6010010077               ,040623                        ,6/3/2025,72,586,0.0
560,    CDCDCO1,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",6010010077               ,050723                        ,7/4/2025,72,617,0.0
561,    CDCDCO1,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",6010010077               ,060922                        ,9/4/2024,72,314,0.0
562,    CDCDCO1,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",6010010077               ,090923                        ,9/8/2025,72,683,288.0
563,    CDCDCO1,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",6010010077               ,150723                        ,7/14/2025,72,627,0.0
564,    CDCDCO1,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",6010010077               ,161222                        ,12/15/2024,72,416,0.0
565,    CDCDCO1,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",6010010077               ,180823                        ,8/17/2025,72,661,0.0
566,    CDCDCO1,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",6010010077               ,190523                        ,5/18/2025,72,570,0.0
567,    CDCDCO1,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",6010010077               ,190922                        ,9/19/2024,72,329,0.0
568,    CDCDCO1,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",6010010077               ,210823                        ,8/20/2025,72,664,4006.0
569,    CDCDCO1,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",6010010077               ,220923                        ,9/21/2025,72,696,1440.0
570,    CDCDCO1,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",6010010077               ,230523                        ,5/24/2025,72,576,0.0
571,    CDCDCO1,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",6010010077               ,261122                        ,11/25/2024,72,396,0.0
572,    CDCDCO1,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",6010010077               ,270822                        ,8/26/2024,72,305,0.0
573,    CDCDCO1,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",6010010077               ,280223                        ,2/27/2025,72,490,0.0
574,    CDCDCO1,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",6010010112               ,040523                        ,5/3/2025,60,555,360.0
575,    CDCDCO1,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",6010010112               ,060223                        ,2/6/2025,60,469,0.0
576,    CDCDCO1,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",6010010112               ,110923                        ,9/10/2025,60,685,2880.0
577,    CDCDCO1,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",6010010112               ,120922                        ,9/11/2024,60,321,0.0
578,    CDCDCO1,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",6010010112               ,160822                        ,8/15/2024,60,294,0.0
579,    CDCDCO1,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",6010010112               ,170623                        ,6/20/2025,60,603,1440.0
580,    CDCDCO1,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",6010010112               ,170823                        ,8/16/2025,60,660,300.0
581,    CDCDCO1,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",6010010112               ,210223                        ,2/22/2025,60,485,236.0
582,    CDCDCO1,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",6010010112               ,221222                        ,12/21/2024,60,422,0.0
583,    CDCDCO1,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",6010010112               ,250723                        ,7/25/2025,60,638,0.0
584,    CDCDCO1,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",6010010112               ,270623                        ,6/26/2025,60,609,419.0
585,    CDCDCO1,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",6010010112               ,280923                        ,9/27/2025,60,702,1440.0
586,    CDCDCO1,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",6010010008               ,010823                        ,7/31/2025,50,644,0.0
587,    CDCDCO1,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",6010010008               ,080523                        ,5/7/2025,50,559,0.0
588,    CDCDCO1,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",6010010008               ,120823                        ,8/13/2025,50,657,0.0
589,    CDCDCO1,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",6010010008               ,130323                        ,3/13/2025,50,504,0.0
590,    CDCDCO1,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",6010010008               ,141222                        ,12/13/2024,50,414,0.0
591,    CDCDCO1,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",6010010008               ,160922                        ,9/15/2024,50,325,0.0
592,    CDCDCO1,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",6010010008               ,170523                        ,5/16/2025,50,568,0.0
593,    CDCDCO1,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",6010010008               ,171022                        ,10/18/2024,50,358,0.0
594,    CDCDCO1,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",6010010008               ,210423                        ,4/20/2025,50,542,0.0
595,    CDCDCO1,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",6010010008               ,250323                        ,3/24/2025,50,515,0.0
596,    CDCDCO1,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",6010010008               ,281022                        ,10/27/2024,50,367,0.0
597,    CDCDCO1,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",6010010008               ,300323                        ,3/30/2025,50,521,0.0
598,    CDCDCO1,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",6010010008               ,300623                        ,6/29/2025,50,612,0.0
599,    CDCDCO1,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",6010010008               ,300722                        ,7/31/2024,50,279,0.0
600,    CDCDCO1,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",6010010008               ,300822                        ,8/31/2024,50,310,0.0
601,    CDCDCO1,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",6010010008               ,310823                        ,8/30/2025,50,674,0.0
602,    CDCDCO1,"AC,NATURA,GIR/OLIVA,12X1,5L,C,ESP,M.I.",6011570002               ,120423                        ,4/11/2025,60,533,240.0
603,    CDCDCO1,"AC,NATURA,GIR/OLIVA,12X1,5L,C,ESP,M.I.",6011570002               ,140323                        ,3/13/2025,60,504,60.0
604,    CDCDCO1,"AC,NATURA,GIR/OLIVA,12X1,5L,C,ESP,M.I.",6011570002               ,250622                        ,6/24/2024,60,242,88.0
605,    CDCDCO1,"AC,NATURA,GIR/OLIVA,12X500ML,C,ESP,M.I.",6011570005               ,031122                        ,11/2/2024,160,373,160.0
606,    CDCDCO1,"AC,NATURA,GIR/OLIVA,12X500ML,C,ESP,M.I.",6011570005               ,190622                        ,6/18/2024,160,236,22.0
607,    CDCDCO1,"AC,NATURA,GIR/OLIVA,15X900ML,C,ESP,M.I.",6011570001               ,120123                        ,1/11/2025,72,443,25.0
608,    CDCDCO1,"AC,NATURA,GIR/OLIVA,15X900ML,C,ESP,M.I.",6011570001               ,150323                        ,3/14/2025,72,505,72.0
609,    CDCDCO1,"AC,NATURA,GIR/OLIVA,15X900ML,C,ESP,M.I.",6011570001               ,170822                        ,8/17/2024,72,296,0.0
610,    CDCDCO1,"AC,SOJOLA,SOJA,12X1,5L,B,ESP,M.I.",6010570019               ,070922                        ,9/7/2024,60,317,0.0
611,    CDCDCO1,"AC,SOJOLA,SOJA,12X1,5L,B,ESP,M.I.",6010570019               ,241122                        ,11/23/2024,60,394,0.0
612,    CDCDCO1,"AC,SOJOLA,SOJA,12X900ML,B,ESP,M.I.",6010570018               ,010922                        ,9/2/2024,105,312,0.0
613,    CDCDCO1,"AC,SOJOLA,SOJA,12X900ML,B,ESP,M.I.",6010570018               ,141122                        ,11/13/2024,105,384,0.0
614,    CDCDCO1,"AC,SOJOLA,SOJA,12X900ML,B,ESP,M.I.",6010570018               ,251022                        ,10/24/2024,105,364,0.0
615,    CDCDCO1,"AC,SOJOLA,SOJA,12X900ML,B,ESP,M.I.",6010570018               ,261122                        ,11/24/2024,105,395,0.0
616,    CDCDCO1,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MERCADO INTER",6040100010               ,130723                        ,5/8/2024,260,195,0.0
617,    CDCDCO1,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MERCADO INTER",6040100010               ,150823                        ,6/10/2024,260,228,1000.0
618,    CDCDCO1,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MERCADO INTER",6040100010               ,170623                        ,4/12/2024,260,169,0.0
619,    CDCDCO1,"KET,NATURA,12,500 G,DP,CT,ESP,M.I.",6040100009               ,030923                        ,6/29/2024,144,247,288.0
620,    CDCDCO1,"KET,NATURA,12,500 G,DP,CT,ESP,M.I.",6040100009               ,250623                        ,4/20/2024,144,177,158.0
621,    CDCDCO1,"KET,NATURA,192,8 G,SH,ST,ESP,M.I.",6040100001               ,130723                        ,3/9/2024,377,135,29.0
622,    CDCDCO1,"KET,NATURA,4,3000GR,SH,ST,ESP,M.I.",6040100003               ,290623                        ,4/24/2024,80,181,0.0
623,    CDCDCO1,"KET,NATURA,4,3000GR,SH,ST,ESP,M.I.",6040100003               ,290723                        ,5/24/2024,80,211,26.0
624,    CDCDCO1,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",6030050074               ,R070723                       ,4/2/2024,80,159,480.0
625,    CDCDCO1,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",6030050074               ,R080623                       ,3/4/2024,80,130,0.0
626,    CDCDCO1,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",6030050074               ,R100623                       ,3/6/2024,80,132,0.0
627,    CDCDCO1,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",6030050070               ,R150623                       ,3/11/2024,260,137,0.0
628,    CDCDCO1,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",6030050070               ,R230623                       ,3/19/2024,260,145,0.0
629,    CDCDCO1,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",6030050070               ,R280923                       ,6/24/2024,260,242,12866.0
630,    CDCDCO1,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",6030050070               ,R290623                       ,3/25/2024,260,151,0.0
631,    CDCDCO1,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",6030050070               ,R290923                       ,6/25/2024,260,243,6760.0
632,    CDCDCO1,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",6030050071               ,R100723                       ,4/5/2024,144,162,0.0
633,    CDCDCO1,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",6030050071               ,R101023                       ,7/6/2024,144,254,707.0
634,    CDCDCO1,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",6030050071               ,R120623                       ,3/8/2024,144,134,0.0
635,    CDCDCO1,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",6030050071               ,R130623                       ,3/9/2024,144,135,0.0
636,    CDCDCO1,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",6030050071               ,R300623                       ,3/26/2024,144,152,0.0
637,    CDCDCO1,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",6030050069               ,R190723                       ,4/14/2024,272,171,0.0
638,    CDCDCO1,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",6030050069               ,R250723                       ,4/20/2024,272,177,792.0
639,    CDCDCO1,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",6030050069               ,R280923                       ,6/24/2024,272,242,7344.0
640,    CDCDCO1,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",6030050072               ,R210723                       ,4/16/2024,108,173,371.0
641,    CDCDCO1,"MAYO,MAYOLIVA,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./ARL",6030040040               ,110623                        ,4/6/2024,260,163,0.0
642,    CDCDCO1,"MAYO,MAYOLIVA,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./ARL",6030040040               ,160823                        ,6/11/2024,260,229,608.0
643,    CDCDCO1,"MAYO,MAYOLIVA,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",6030040007               ,140623                        ,4/9/2024,144,166,0.0
644,    CDCDCO1,"MAYO,MAYOLIVA,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",6030040007               ,160823                        ,6/11/2024,144,229,58.0
645,    CDCDCO1,"MAYO,MAYOLIVA,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./ARL",6030040073               ,110623                        ,4/6/2024,272,163,0.0
646,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",6030010007               ,010723                        ,3/27/2024,260,153,0.0
647,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",6030010007               ,010923                        ,5/28/2024,260,215,4680.0
648,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",6030010007               ,040823                        ,4/30/2024,260,187,3640.0
649,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",6030010007               ,060923                        ,6/2/2024,260,220,3640.0
650,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",6030010007               ,070823                        ,5/3/2024,260,190,9360.0
651,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",6030010007               ,071023                        ,7/3/2024,260,251,3640.0
652,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",6030010007               ,130723                        ,4/8/2024,260,165,0.0
653,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",6030010007               ,140823                        ,5/10/2024,260,197,2860.0
654,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",6030010007               ,150723                        ,4/10/2024,260,167,1891.0
655,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",6030010007               ,220823                        ,5/18/2024,260,205,7020.0
656,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",6030010007               ,250622                        ,3/22/2024,260,148,0.0
657,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",6030010019               ,010723                        ,3/27/2024,144,153,1738.0
658,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",6030010019               ,010823                        ,4/27/2024,144,184,3744.0
659,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",6030010019               ,010923                        ,5/28/2024,144,215,4608.0
660,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",6030010019               ,080623                        ,3/4/2024,144,130,0.0
661,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",6030010019               ,130823                        ,5/9/2024,144,196,1872.0
662,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",6030010019               ,140923                        ,6/10/2024,144,228,0.0
663,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",6030010019               ,170623                        ,3/13/2024,144,139,0.0
664,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",6030010019               ,220823                        ,5/18/2024,144,205,2304.0
665,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",6030010019               ,230723                        ,4/18/2024,144,175,144.0
666,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",6030010019               ,270623                        ,3/23/2024,144,149,0.0
667,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",6030010019               ,270723                        ,4/22/2024,144,179,144.0
668,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,192,8CC,SH,ST (SIN TAPA),ESP,M.I./A",6030010129               ,010723                        ,2/26/2024,377,123,290.0
669,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",6030010170               ,010723                        ,3/27/2024,272,153,0.0
670,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",6030010170               ,010823                        ,4/27/2024,272,184,2096.0
671,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",6030010170               ,010923                        ,5/28/2024,272,215,1904.0
672,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",6030010170               ,030823                        ,4/29/2024,272,186,4080.0
673,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",6030010170               ,040723                        ,4/5/2024,272,162,0.0
674,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",6030010170               ,040923                        ,5/31/2024,272,218,2448.0
675,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",6030010170               ,060823                        ,5/2/2024,272,189,7616.0
676,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",6030010170               ,070823                        ,5/3/2024,272,190,8704.0
677,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",6030010170               ,090723                        ,4/4/2024,272,161,0.0
