,SKU,cajas_x_pallets,Depósito Padre,Fecha de Vencimiento,Dias al Vencimiento,Lote,Descripción,Cajas Disponibles
669,6030050074               ,80,       CDPI,4/28/2024,185,R020823                       ,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",1360.0
670,6030050074               ,80,       CDPI,4/29/2024,186,R030823                       ,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",2160.0
671,6030050074               ,80,       CDPI,5/20/2024,207,R240823                       ,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",480.0
672,6030050074               ,80,       CDPI,5/21/2024,208,R250823                       ,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",1440.0
673,6030050074               ,80,       CDPI,5/22/2024,209,R260823                       ,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",880.0
674,6030050074               ,80,       CDPI,5/26/2024,213,R300823                       ,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",720.0
675,6030050074               ,80,       CDPI,5/27/2024,214,R310823                       ,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",720.0
676,6030050074               ,80,       CDVM,7/17/2024,265,R211023                       ,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",560.0
677,6030050074               ,80,    CDCDCO1,3/4/2024,130,R080623                       ,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",0.0
678,6030050074               ,80,    CDCDCO1,3/6/2024,132,R100623                       ,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",0.0
679,6030050074               ,80,    CDCDCO1,4/2/2024,159,R070723                       ,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",480.0
680,6030050074               ,80,    CDVMZPA,4/2/2024,159,R070723                       ,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",0.0
681,6030050074               ,80,    CDVMZPA,4/6/2024,163,R110723                       ,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",2081.0
682,6030050074               ,80,    CDVMZPA,4/29/2024,186,R030823                       ,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",640.0
683,6030050074               ,80,    CDVMZPA,5/3/2024,190,R070823                       ,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",1200.0
684,6030330001               ,260,       CDGD,7/6/2024,254,R101023                       ,"MAYO,CADA DIA,LIGHT,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./ARL",520.0
685,6030330001               ,260,       CDVM,7/6/2024,254,R101023                       ,"MAYO,CADA DIA,LIGHT,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./ARL",1795.0
686,6030330001               ,260,    CDCDCF1,5/8/2024,195,R120823                       ,"MAYO,CADA DIA,LIGHT,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./ARL",284.0
687,6040100001               ,377,       CDGD,4/11/2024,168,150823                        ,"KET,NATURA,192,8 G,SH,ST,ESP,M.I.",1013.0
688,6040100001               ,377,       CDVM,5/25/2024,212,280923                        ,"KET,NATURA,192,8 G,SH,ST,ESP,M.I.",2211.0
689,6040100001               ,377,       CDVM,6/6/2024,224,101023                        ,"KET,NATURA,192,8 G,SH,ST,ESP,M.I.",15457.0
690,6040100001               ,377,    CDCDCF1,4/11/2024,168,150823                        ,"KET,NATURA,192,8 G,SH,ST,ESP,M.I.",2380.0
691,6040100001               ,377,    CDCDCO1,3/9/2024,135,130723                        ,"KET,NATURA,192,8 G,SH,ST,ESP,M.I.",29.0
692,6040100003               ,80,       CDGD,7/19/2024,267,230923                        ,"KET,NATURA,4,3000GR,SH,ST,ESP,M.I.",320.0
693,6040100003               ,80,       CDVM,7/19/2024,267,230923                        ,"KET,NATURA,4,3000GR,SH,ST,ESP,M.I.",2348.0
694,6040100003               ,80,       CDVM,8/10/2024,289,151023                        ,"KET,NATURA,4,3000GR,SH,ST,ESP,M.I.",2881.0
695,6040100003               ,80,    CDCDCO1,4/24/2024,181,290623                        ,"KET,NATURA,4,3000GR,SH,ST,ESP,M.I.",0.0
696,6040100003               ,80,    CDCDCO1,5/24/2024,211,290723                        ,"KET,NATURA,4,3000GR,SH,ST,ESP,M.I.",26.0
697,6040100009               ,144,       CDGD,5/27/2024,214,010823                        ,"KET,NATURA,12,500 G,DP,CT,ESP,M.I.",74.0
698,6040100009               ,144,       CDGD,6/29/2024,247,030923                        ,"KET,NATURA,12,500 G,DP,CT,ESP,M.I.",144.0
699,6040100009               ,144,       CDVM,4/26/2024,183,010723                        ,"KET,NATURA,12,500 G,DP,CT,ESP,M.I.",23.0
700,6040100009               ,144,       CDVM,5/8/2024,195,130723                        ,"KET,NATURA,12,500 G,DP,CT,ESP,M.I.",0.0
701,6040100009               ,144,       CDVM,5/27/2024,214,010823                        ,"KET,NATURA,12,500 G,DP,CT,ESP,M.I.",91.0
702,6040100009               ,144,       CDVM,6/29/2024,247,030923                        ,"KET,NATURA,12,500 G,DP,CT,ESP,M.I.",14850.0
703,6040100009               ,144,       CDVM,7/8/2024,256,080923                        ,"KET,NATURA,12,500 G,DP,CT,ESP,M.I.",2592.0
704,6040100009               ,144,       CDVM,7/22/2024,270,260923                        ,"KET,NATURA,12,500 G,DP,CT,ESP,M.I.",4608.0
705,6040100009               ,144,    CDCDCF1,5/27/2024,214,010823                        ,"KET,NATURA,12,500 G,DP,CT,ESP,M.I.",555.0
706,6040100009               ,144,    CDCDCO1,4/20/2024,177,250623                        ,"KET,NATURA,12,500 G,DP,CT,ESP,M.I.",158.0
707,6040100009               ,144,    CDCDCO1,6/29/2024,247,030923                        ,"KET,NATURA,12,500 G,DP,CT,ESP,M.I.",288.0
708,6040100009               ,144,    CDVMZPA,4/20/2024,177,250623                        ,"KET,NATURA,12,500 G,DP,CT,ESP,M.I.",1457.0
709,6040100010               ,260,       CDGD,5/13/2024,200,180723                        ,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MERCADO INTER",0.0
710,6040100010               ,260,       CDGD,6/10/2024,228,150823                        ,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MERCADO INTER",0.0
711,6040100010               ,260,       CDGD,8/5/2024,284,101023                        ,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MERCADO INTER",2952.0
712,6040100010               ,260,       CDVM,4/27/2024,184,010722                        ,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MERCADO INTER",0.0
713,6040100010               ,260,       CDVM,6/10/2024,228,150823                        ,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MERCADO INTER",0.0
714,6040100010               ,260,       CDVM,7/19/2024,267,230923                        ,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MERCADO INTER",0.0
715,6040100010               ,260,       CDVM,8/5/2024,284,101023                        ,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MERCADO INTER",16820.0
716,6040100010               ,260,    CDCDCO1,4/12/2024,169,170623                        ,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MERCADO INTER",0.0
717,6040100010               ,260,    CDCDCO1,5/8/2024,195,130723                        ,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MERCADO INTER",0.0
718,6040100010               ,260,    CDCDCO1,6/10/2024,228,150823                        ,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MERCADO INTER",1000.0
719,6040100014               ,60,       CDVM,5/22/2024,209,250923                        ,"KET,NATURA,1504,8 G,SH,ST (SIN TAPA),ESP,M.I./ARL",0.0
720,6040100014               ,60,    CDCDCF1,4/14/2024,171,180823                        ,"KET,NATURA,1504,8 G,SH,ST (SIN TAPA),ESP,M.I./ARL",0.0
721,6040100015               ,80,    CDCDCF1,5/25/2024,212,300723                        ,"KET,NATURA,WENDY'S,4,3000GR,SH,ST,ESP,M.I./ARL",0.0
722,6040100015               ,80,    CDCDCF1,5/30/2024,217,040823                        ,"KET,NATURA,WENDY'S,4,3000GR,SH,ST,ESP,M.I./ARL",161.0
723,6050100001               ,377,       CDVM,3/31/2024,157,040823                        ,"SGOLF,NATURA,192,8 CC,SH,ST,ESP,M.I.",180.0
724,6050100001               ,377,       CDVM,5/26/2024,213,290923                        ,"SGOLF,NATURA,192,8 CC,SH,ST,ESP,M.I.",1885.0
725,6050100001               ,377,       CDVM,5/28/2024,215,011023                        ,"SGOLF,NATURA,192,8 CC,SH,ST,ESP,M.I.",3393.0
726,6050100001               ,377,    CDCDCF1,3/31/2024,157,040823                        ,"SGOLF,NATURA,192,8 CC,SH,ST,ESP,M.I.",125.0
727,6050100002               ,272,       CDGD,4/25/2024,182,300723                        ,"SGOLF,NATURA,20,125 CC,SH,ST,ESP,M.I.",1109.0
728,6050100002               ,272,       CDGD,6/25/2024,243,290923                        ,"SGOLF,NATURA,20,125 CC,SH,ST,ESP,M.I.",544.0
729,6050100002               ,272,       CDPI,2/27/2024,124,020623                        ,"SGOLF,NATURA,20,125 CC,SH,ST,ESP,M.I.",4074.0
730,6050100002               ,272,       CDVM,4/25/2024,182,300723                        ,"SGOLF,NATURA,20,125 CC,SH,ST,ESP,M.I.",152.0
731,6050100002               ,272,       CDVM,6/25/2024,243,290923                        ,"SGOLF,NATURA,20,125 CC,SH,ST,ESP,M.I.",6834.0
732,6050100002               ,272,    CDCDCO1,2/27/2024,124,020623                        ,"SGOLF,NATURA,20,125 CC,SH,ST,ESP,M.I.",0.0
733,6050100002               ,272,    CDCDCO1,6/25/2024,243,290923                        ,"SGOLF,NATURA,20,125 CC,SH,ST,ESP,M.I.",544.0
734,6050100004               ,80,       CDGD,3/4/2024,130,080623                        ,"SGOLF,NATURA,4,2900 CC,SH,ST,ESP,M.I.",0.0
735,6050100004               ,80,       CDGD,6/27/2024,245,011023                        ,"SGOLF,NATURA,4,2900 CC,SH,ST,ESP,M.I.",160.0
736,6050100004               ,80,       CDVM,3/4/2024,130,080623                        ,"SGOLF,NATURA,4,2900 CC,SH,ST,ESP,M.I.",554.0
737,6050100004               ,80,       CDVM,6/27/2024,245,011023                        ,"SGOLF,NATURA,4,2900 CC,SH,ST,ESP,M.I.",2720.0
738,6050100004               ,80,    CDCDCO1,3/4/2024,130,080623                        ,"SGOLF,NATURA,4,2900 CC,SH,ST,ESP,M.I.",34.0
739,6050100007               ,260,       CDGD,4/27/2024,184,010823                        ,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",56.0
740,6050100007               ,260,       CDGD,6/27/2024,245,011023                        ,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",4380.0
741,6050100007               ,260,       CDVM,6/25/2024,243,290923                        ,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",36.0
742,6050100007               ,260,       CDVM,6/27/2024,245,011023                        ,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",11680.0
743,6050100007               ,260,    CDCDCO1,2/26/2024,123,010623                        ,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",0.0
744,6050100007               ,260,    CDCDCO1,4/25/2024,182,300723                        ,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",0.0
745,6050100007               ,260,    CDCDCO1,4/27/2024,184,010823                        ,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",555.0
746,6050100007               ,260,    CDCDCO1,6/27/2024,245,011023                        ,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",260.0
747,6050100007               ,260,    CDVMZPA,4/27/2024,184,010823                        ,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",12475.0
748,6090020009               ,260,       CDGD,6/2/2024,220,070823                        ,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",0.0
749,6090020009               ,260,       CDGD,6/19/2024,237,240823                        ,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",524.0
750,6090020009               ,260,       CDGD,7/8/2024,256,120923                        ,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",780.0
751,6090020009               ,260,       CDGD,7/14/2024,262,140923                        ,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",1560.0
752,6090020009               ,260,       CDGD,7/27/2024,275,011023                        ,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",2600.0
753,6090020009               ,260,       CDPI,4/29/2024,186,040723                        ,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",92.0
754,6090020009               ,260,       CDVM,4/5/2024,162,100623                        ,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",213.0
755,6090020009               ,260,       CDVM,7/8/2024,256,120923                        ,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",186.0
756,6090020009               ,260,       CDVM,7/14/2024,262,140923                        ,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",0.0
757,6090020009               ,260,       CDVM,7/27/2024,275,011023                        ,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",27440.0
758,6090020009               ,260,       CDVM,8/13/2024,292,181023                        ,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",22360.0
759,6090020009               ,260,       CDVM,8/15/2024,294,201023                        ,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",1560.0
760,6090020009               ,260,    CDCDCO1,4/5/2024,162,100623                        ,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",0.0
761,6090020009               ,260,    CDCDCO1,5/26/2024,213, 230723                       ,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",0.0
762,6090020009               ,260,    CDCDCO1,6/2/2024,220,070823                        ,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",0.0
763,6090020009               ,260,    CDCDCO1,7/27/2024,275,011023                        ,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",1520.0
764,6090020009               ,260,    CDVMZPA,4/29/2024,186,040723                        ,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",3310.0
765,6090020009               ,260,    CDVMZPA,6/2/2024,220,070823                        ,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",18060.0
766,6090020010               ,377,       CDGD,4/22/2024,179,260823                        ,"MOSTAZA,ADEREZO NATURA,192,8 G,SH,ST,ESP,M.I.",367.0
767,6090020010               ,377,       CDGD,5/12/2024,199,150923                        ,"MOSTAZA,ADEREZO NATURA,192,8 G,SH,ST,ESP,M.I.",1508.0
768,6090020010               ,377,       CDVM,5/12/2024,199,150923                        ,"MOSTAZA,ADEREZO NATURA,192,8 G,SH,ST,ESP,M.I.",7176.0
769,6090020010               ,377,       CDVM,5/29/2024,216,021023                        ,"MOSTAZA,ADEREZO NATURA,192,8 G,SH,ST,ESP,M.I.",13195.0
770,6090020010               ,377,    CDCDCF1,4/22/2024,179,260823                        ,"MOSTAZA,ADEREZO NATURA,192,8 G,SH,ST,ESP,M.I.",272.0
771,6090020011               ,144,       CDGD,4/29/2024,186,040723                        ,"MOSTAZA,ADEREZO NATURA,12,500G,DP,CT,ESP,M.I.",0.0
772,6090020011               ,144,       CDGD,6/2/2024,220,070823                        ,"MOSTAZA,ADEREZO NATURA,12,500G,DP,CT,ESP,M.I.",261.0
773,6090020011               ,144,       CDGD,7/8/2024,256,120923                        ,"MOSTAZA,ADEREZO NATURA,12,500G,DP,CT,ESP,M.I.",144.0
774,6090020011               ,144,       CDPI,4/29/2024,186,040723                        ,"MOSTAZA,ADEREZO NATURA,12,500G,DP,CT,ESP,M.I.",63.0
775,6090020011               ,144,       CDVM,4/5/2024,162,100623                        ,"MOSTAZA,ADEREZO NATURA,12,500G,DP,CT,ESP,M.I.",133.0
776,6090020011               ,144,       CDVM,6/2/2024,220,070823                        ,"MOSTAZA,ADEREZO NATURA,12,500G,DP,CT,ESP,M.I.",173.0
777,6090020011               ,144,       CDVM,7/8/2024,256,120923                        ,"MOSTAZA,ADEREZO NATURA,12,500G,DP,CT,ESP,M.I.",22860.0
778,6090020011               ,144,    CDCDCF1,4/29/2024,186,040723                        ,"MOSTAZA,ADEREZO NATURA,12,500G,DP,CT,ESP,M.I.",406.0
779,6090020011               ,144,    CDCDCF1,6/2/2024,220,070823                        ,"MOSTAZA,ADEREZO NATURA,12,500G,DP,CT,ESP,M.I.",1008.0
780,6090020011               ,144,    CDCDCO1,3/27/2024,153,010623                        ,"MOSTAZA,ADEREZO NATURA,12,500G,DP,CT,ESP,M.I.",0.0
781,6090020011               ,144,    CDCDCO1,4/29/2024,186,040723                        ,"MOSTAZA,ADEREZO NATURA,12,500G,DP,CT,ESP,M.I.",0.0
782,6090020011               ,144,    CDCDCO1,6/2/2024,220,070823                        ,"MOSTAZA,ADEREZO NATURA,12,500G,DP,CT,ESP,M.I.",108.0
783,6090020012               ,80,       CDGD,3/25/2024,151,300523                        ,"MOSTAZA,ADEREZO NATURA,4,3000GR,SH,ST,ESP,M.I.",25.0
784,6090020012               ,80,       CDGD,6/19/2024,237,240823                        ,"MOSTAZA,ADEREZO NATURA,4,3000GR,SH,ST,ESP,M.I.",96.0
785,6090020012               ,80,       CDGD,7/15/2024,263,190923                        ,"MOSTAZA,ADEREZO NATURA,4,3000GR,SH,ST,ESP,M.I.",80.0
786,6090020012               ,80,       CDVM,7/15/2024,263,190923                        ,"MOSTAZA,ADEREZO NATURA,4,3000GR,SH,ST,ESP,M.I.",1476.0
787,6090020012               ,80,       CDVM,8/1/2024,280,061023                        ,"MOSTAZA,ADEREZO NATURA,4,3000GR,SH,ST,ESP,M.I.",4880.0
788,6090020012               ,80,    CDCDCO1,3/25/2024,151,300523                        ,"MOSTAZA,ADEREZO NATURA,4,3000GR,SH,ST,ESP,M.I.",0.0
789,6090020012               ,80,    CDCDCO1,6/19/2024,237,240823                        ,"MOSTAZA,ADEREZO NATURA,4,3000GR,SH,ST,ESP,M.I.",10.0
790,6090020014               ,60,    CDCDCF1,4/24/2024,181,280823                        ,"MOSTAZA,NATURA,1504,8 G,SH,ST(SIN TAPA),ESP,MERCADO INTERNO",50.0
791,6090020014               ,60,    CDCDCF1,5/15/2024,202,180923                        ,"MOSTAZA,NATURA,1504,8 G,SH,ST(SIN TAPA),ESP,MERCADO INTERNO",250.0
