,Depósito Padre,Descripción,cajas_x_pallets,Dias al Vencimiento,Lote,SKU,Fecha de Vencimiento,Cajas Disponibles
680,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",80,156,040723                        ,6030010208               ,3/30/2024,0.0
681,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",80,165,130723                        ,6030010208               ,4/8/2024,0.0
682,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",80,189,060823                        ,6030010208               ,5/2/2024,3105.0
683,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",80,209,260823                        ,6030010208               ,5/22/2024,480.0
684,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",108,130,080623                        ,6030010026               ,3/4/2024,1087.0
685,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",108,158,060723                        ,6030010026               ,4/1/2024,1296.0
686,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",108,165,130723                        ,6030010026               ,4/8/2024,1512.0
687,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",108,181,290723                        ,6030010026               ,4/24/2024,1512.0
688,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",108,184,010823                        ,6030010026               ,4/27/2024,4212.0
689,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",108,195,120823                        ,6030010026               ,5/8/2024,1944.0
690,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",108,215,010923                        ,6030010026               ,5/28/2024,3456.0
691,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",108,249,051023                        ,6030010026               ,7/1/2024,1836.0
692,    CDCDCO1,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",260,162,100623                        ,6090020009               ,4/5/2024,0.0
693,    CDCDCO1,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",260,213, 230723                       ,6090020009               ,5/26/2024,0.0
694,    CDCDCO1,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",260,220,070823                        ,6090020009               ,6/2/2024,0.0
695,    CDCDCO1,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",260,275,011023                        ,6090020009               ,7/27/2024,1520.0
696,    CDCDCO1,"MOSTAZA,ADEREZO NATURA,12,500G,DP,CT,ESP,M.I.",144,153,010623                        ,6090020011               ,3/27/2024,0.0
697,    CDCDCO1,"MOSTAZA,ADEREZO NATURA,12,500G,DP,CT,ESP,M.I.",144,186,040723                        ,6090020011               ,4/29/2024,0.0
698,    CDCDCO1,"MOSTAZA,ADEREZO NATURA,12,500G,DP,CT,ESP,M.I.",144,220,070823                        ,6090020011               ,6/2/2024,108.0
699,    CDCDCO1,"MOSTAZA,ADEREZO NATURA,4,3000GR,SH,ST,ESP,M.I.",80,151,300523                        ,6090020012               ,3/25/2024,0.0
700,    CDCDCO1,"MOSTAZA,ADEREZO NATURA,4,3000GR,SH,ST,ESP,M.I.",80,237,240823                        ,6090020012               ,6/19/2024,10.0
701,    CDCDCO1,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.",224,203,137/22                        ,6010140007               ,5/16/2024,0.0
702,    CDCDCO1,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.",224,350,284/22                        ,6010140007               ,10/10/2024,0.0
703,    CDCDCO1,"RO.VEG.(AL),MAZOLA MANTECA,12X12X120GRS,ESP,M.I.",224,274,208/22                        ,6010140008               ,7/26/2024,0.0
704,    CDCDCO1,"RO.VEG.(AL),MAZOLA MANTECA,12X12X120GRS,ESP,M.I.",224,353,287/22                        ,6010140008               ,10/13/2024,125.0
705,    CDCDCO1,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",224,182,116/22                        ,6010550008               ,4/25/2024,0.0
706,    CDCDCO1,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",224,213,147/22                        ,6010550008               ,5/26/2024,0.0
707,    CDCDCO1,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",224,290,224/22                        ,6010550008               ,8/11/2024,0.0
708,    CDCDCO1,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",224,295,229/22                        ,6010550008               ,8/16/2024,0.0
709,    CDCDCO1,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",224,329,263/22                        ,6010550008               ,9/19/2024,0.0
710,    CDCDCO1,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",224,333,267/22                        ,6010550008               ,9/23/2024,0.0
711,    CDCDCO1,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",224,384,318/22                        ,6010550008               ,11/13/2024,0.0
712,    CDCDCO1,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",224,632,201/23                        ,6010550008               ,7/19/2025,0.0
713,    CDCDCO1,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.",224,283,217/22                        ,6011640001               ,8/4/2024,0.0
714,    CDCDCO1,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.",224,554,123/23                        ,6011640001               ,5/2/2025,0.0
715,    CDCDCO1,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.",224,570,139/22                        ,6011640001               ,5/18/2025,6.0
716,    CDCDCO1,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",260,123,010623                        ,6050100007               ,2/26/2024,0.0
717,    CDCDCO1,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",260,182,300723                        ,6050100007               ,4/25/2024,0.0
718,    CDCDCO1,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",260,184,010823                        ,6050100007               ,4/27/2024,555.0
719,    CDCDCO1,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",260,245,011023                        ,6050100007               ,6/27/2024,260.0
720,    CDCDCO1,"SGOLF,NATURA,20,125 CC,SH,ST,ESP,M.I.",272,124,020623                        ,6050100002               ,2/27/2024,0.0
721,    CDCDCO1,"SGOLF,NATURA,20,125 CC,SH,ST,ESP,M.I.",272,243,290923                        ,6050100002               ,6/25/2024,544.0
722,    CDCDCO1,"SGOLF,NATURA,4,2900 CC,SH,ST,ESP,M.I.",80,130,080623                        ,6050100004               ,3/4/2024,34.0
723,    CDVMZPA,"KET,NATURA,12,500 G,DP,CT,ESP,M.I.",144,177,250623                        ,6040100009               ,4/20/2024,1457.0
724,    CDVMZPA,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",80,159,R070723                       ,6030050074               ,4/2/2024,0.0
725,    CDVMZPA,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",80,163,R110723                       ,6030050074               ,4/6/2024,2081.0
726,    CDVMZPA,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",80,186,R030823                       ,6030050074               ,4/29/2024,640.0
727,    CDVMZPA,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",80,190,R070823                       ,6030050074               ,5/3/2024,1200.0
728,    CDVMZPA,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",144,193,R100823                       ,6030050071               ,5/6/2024,0.0
729,    CDVMZPA,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",144,194,R110823                       ,6030050071               ,5/7/2024,7896.0
730,    CDVMZPA,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",144,195,R120823                       ,6030050071               ,5/8/2024,3946.0
731,    CDVMZPA,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",144,197,R140823                       ,6030050071               ,5/10/2024,3987.0
732,    CDVMZPA,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",144,198,R150823                       ,6030050071               ,5/11/2024,8064.0
733,    CDVMZPA,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",144,206,R230823                       ,6030050071               ,5/19/2024,3785.0
734,    CDVMZPA,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",108,176,R240723                       ,6030050072               ,4/19/2024,0.0
735,    CDVMZPA,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",108,177,R250723                       ,6030050072               ,4/20/2024,0.0
736,    CDVMZPA,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",108,184,R010823                       ,6030050072               ,4/27/2024,0.0
737,    CDVMZPA,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",108,185,R020823                       ,6030050072               ,4/28/2024,0.0
738,    CDVMZPA,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",108,186,R030823                       ,6030050072               ,4/29/2024,3932.0
739,    CDVMZPA,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",108,187,R040823                       ,6030050072               ,4/30/2024,2484.0
740,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",260,153,010723                        ,6030010007               ,3/27/2024,30171.0
741,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",260,165,130723                        ,6030010007               ,4/8/2024,12480.0
742,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",260,167,150723                        ,6030010007               ,4/10/2024,24960.0
743,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",260,176,240723                        ,6030010007               ,4/19/2024,56160.0
744,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",260,184,010823                        ,6030010007               ,4/27/2024,12480.0
745,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",260,187,040823                        ,6030010007               ,4/30/2024,18720.0
746,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",260,190,070823                        ,6030010007               ,5/3/2024,18718.0
747,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",260,207,240823                        ,6030010007               ,5/20/2024,37440.0
748,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",260,220,060923                        ,6030010007               ,6/2/2024,6240.0
749,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",260,222,080923                        ,6030010007               ,6/4/2024,24960.0
750,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",260,229,150923                        ,6030010007               ,6/11/2024,6240.0
751,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",260,230,160923                        ,6030010007               ,6/12/2024,18720.0
752,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",260,233,190923                        ,6030010007               ,6/15/2024,6238.0
753,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",260,251,071023                        ,6030010007               ,7/3/2024,24960.0
754,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",260,255,111023                        ,6030010007               ,7/7/2024,18720.0
755,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",260,259,151023                        ,6030010007               ,7/11/2024,24960.0
756,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,207,240823                        ,6030010019               ,5/20/2024,0.0
757,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,215,010923                        ,6030010019               ,5/28/2024,0.0
758,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,224,100923                        ,6030010019               ,6/6/2024,240.0
759,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,228,140923                        ,6030010019               ,6/10/2024,6912.0
760,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,229,150923                        ,6030010019               ,6/11/2024,3456.0
761,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,233,190923                        ,6030010019               ,6/15/2024,65664.0
762,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,234,200923                        ,6030010019               ,6/16/2024,3452.0
763,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,161,090723                        ,6030010170               ,4/4/2024,10901.0
764,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,175,230723                        ,6030010170               ,4/18/2024,45696.0
765,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,186,030823                        ,6030010170               ,4/29/2024,13056.0
766,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,190,070823                        ,6030010170               ,5/3/2024,26111.0
767,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,197,140823                        ,6030010170               ,5/10/2024,32640.0
768,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,203,200823                        ,6030010170               ,5/16/2024,13056.0
769,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,206,220823                        ,6030010170               ,5/19/2024,45696.0
770,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,215,010923                        ,6030010170               ,5/28/2024,33184.0
771,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,220,060923                        ,6030010170               ,6/2/2024,19584.0
772,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,224,100923                        ,6030010170               ,6/6/2024,32640.0
773,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,232,180923                        ,6030010170               ,6/14/2024,6528.0
774,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,235,210923                        ,6030010170               ,6/17/2024,19583.0
775,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,238,240923                        ,6030010170               ,6/20/2024,13056.0
776,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",80,133,110623                        ,6030010208               ,3/7/2024,2028.0
777,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",80,139,170623                        ,6030010208               ,3/13/2024,3840.0
778,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",80,156,040723                        ,6030010208               ,3/30/2024,7680.0
779,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",80,165,130723                        ,6030010208               ,4/8/2024,7680.0
780,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",80,197,140823                        ,6030010208               ,5/10/2024,13440.0
781,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",80,220,060923                        ,6030010208               ,6/2/2024,9600.0
782,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",108,184,010823                        ,6030010026               ,4/27/2024,13556.0
783,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",108,215,010923                        ,6030010026               ,5/28/2024,2592.0
784,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",108,224,100923                        ,6030010026               ,6/6/2024,5180.0
785,    CDVMZPA,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",260,186,040723                        ,6090020009               ,4/29/2024,3310.0
786,    CDVMZPA,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",260,220,070823                        ,6090020009               ,6/2/2024,18060.0
787,    CDVMZPA,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",260,184,010823                        ,6050100007               ,4/27/2024,12475.0
