,Fecha de Vencimiento,SKU,cajas_x_pallets,Descripción,Depósito Padre,Dias al Vencimiento,Lote,Cajas Disponibles
322,6/10/2024,6030050072               ,108,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",      CDLDC,228,R140923                       ,4212.0
323,6/10/2024,6040100010               ,260,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MERCADO INTER",       CDGD,228,150823                        ,0.0
324,6/10/2024,6040100010               ,260,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MERCADO INTER",       CDVM,228,150823                        ,0.0
325,6/10/2024,6040100010               ,260,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MERCADO INTER",    CDCDCO1,228,150823                        ,1000.0
326,6/11/2024,6030010007               ,260,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",       CDPI,229,150923                        ,49920.0
327,6/11/2024,6030010007               ,260,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",       CDVM,229,150923                        ,0.0
328,6/11/2024,6030010007               ,260,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",    CDCDCF1,229,150923                        ,2600.0
329,6/11/2024,6030010007               ,260,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",    CDVMZPA,229,150923                        ,6240.0
330,6/11/2024,6030010019               ,144,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",       CDGD,229,150923                        ,0.0
331,6/11/2024,6030010019               ,144,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",       CDPI,229,150923                        ,6912.0
332,6/11/2024,6030010019               ,144,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",    CDVMZPA,229,150923                        ,3456.0
333,6/11/2024,6030010170               ,272,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",       CDPI,229,150923                        ,39712.0
334,6/11/2024,6030010170               ,272,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",       CDVM,229,150923                        ,272.0
335,6/11/2024,6030010170               ,272,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",    CDCDCF1,229,150923                        ,3536.0
336,6/11/2024,6030040007               ,144,"MAYO,MAYOLIVA,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",       CDGD,229,160823                        ,1039.0
337,6/11/2024,6030040007               ,144,"MAYO,MAYOLIVA,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",       CDVM,229,160823                        ,12513.0
338,6/11/2024,6030040007               ,144,"MAYO,MAYOLIVA,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",    CDCDCF1,229,160823                        ,910.0
339,6/11/2024,6030040007               ,144,"MAYO,MAYOLIVA,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",    CDCDCO1,229,160823                        ,58.0
340,6/11/2024,6030040040               ,260,"MAYO,MAYOLIVA,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./ARL",       CDGD,229,160823                        ,3.0
341,6/11/2024,6030040040               ,260,"MAYO,MAYOLIVA,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./ARL",       CDVM,229,160823                        ,0.0
342,6/11/2024,6030040040               ,260,"MAYO,MAYOLIVA,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./ARL",    CDCDCF1,229,160823                        ,2068.0
343,6/11/2024,6030040040               ,260,"MAYO,MAYOLIVA,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./ARL",    CDCDCO1,229,160823                        ,608.0
344,6/11/2024,6030050069               ,272,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",      CDLDC,229,R150923                       ,0.0
345,6/11/2024,6030050070               ,260,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",      CDLDC,229,R150923                       ,2730.0
346,6/11/2024,6030050072               ,108,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",      CDLDC,229,R150923                       ,4212.0
347,6/12/2024,6010010077               ,72,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",       CDVM,230,130622                        ,0.0
348,6/12/2024,6030010007               ,260,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",       CDGD,230,160923                        ,0.0
349,6/12/2024,6030010007               ,260,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",       CDPI,230,160923                        ,18720.0
350,6/12/2024,6030010007               ,260,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",       CDVM,230,160923                        ,0.0
351,6/12/2024,6030010007               ,260,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",    CDCDCF1,230,160923                        ,7280.0
352,6/12/2024,6030010007               ,260,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",    CDVMZPA,230,160923                        ,18720.0
353,6/12/2024,6030050069               ,272,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",      CDLDC,230,R160923                       ,0.0
354,6/12/2024,6030050070               ,260,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",      CDLDC,230,R160923                       ,6347.0
355,6/12/2024,6030050072               ,108,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",      CDLDC,230,R160923                       ,2268.0
356,6/14/2024,6030010170               ,272,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",       CDGD,232,180923                        ,272.0
357,6/14/2024,6030010170               ,272,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",       CDPI,232,180923                        ,13056.0
358,6/14/2024,6030010170               ,272,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",    CDCDCF1,232,180923                        ,2720.0
359,6/14/2024,6030010170               ,272,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",    CDVMZPA,232,180923                        ,6528.0
360,6/14/2024,6030050072               ,108,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",      CDLDC,232,R180923                       ,864.0
361,6/15/2024,6030010007               ,260,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",       CDGD,233,190923                        ,0.0
362,6/15/2024,6030010007               ,260,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",       CDPI,233,190923                        ,6240.0
363,6/15/2024,6030010007               ,260,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",    CDVMZPA,233,190923                        ,6238.0
364,6/15/2024,6030010019               ,144,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",       CDPI,233,190923                        ,41472.0
365,6/15/2024,6030010019               ,144,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",       CDVM,233,190923                        ,0.0
366,6/15/2024,6030010019               ,144,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",    CDVMZPA,233,190923                        ,65664.0
367,6/15/2024,6030050070               ,260,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",      CDLDC,233,R190923                       ,5714.0
368,6/15/2024,6030050071               ,144,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",      CDLDC,233,R190923                       ,0.0
369,6/16/2024,6030010019               ,144,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",       CDPI,234,200923                        ,6912.0
370,6/16/2024,6030010019               ,144,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",       CDVM,234,200923                        ,0.0
371,6/16/2024,6030010019               ,144,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",    CDVMZPA,234,200923                        ,3452.0
372,6/16/2024,6030050069               ,272,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",      CDLDC,234,R200923                       ,0.0
373,6/16/2024,6030050070               ,260,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",      CDLDC,234,R200923                       ,4940.0
374,6/16/2024,6030050071               ,144,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",      CDLDC,234,R200923                       ,0.0
375,6/17/2024,6030010170               ,272,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",       CDGD,235,210923                        ,3536.0
376,6/17/2024,6030010170               ,272,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",       CDPI,235,210923                        ,13056.0
377,6/17/2024,6030010170               ,272,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",       CDVM,235,210923                        ,272.0
378,6/17/2024,6030010170               ,272,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",    CDCDCF1,235,210923                        ,10876.0
379,6/17/2024,6030010170               ,272,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",    CDCDCO1,235,210923                        ,0.0
380,6/17/2024,6030010170               ,272,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",    CDVMZPA,235,210923                        ,19583.0
381,6/17/2024,6030050069               ,272,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",      CDLDC,235,R210923                       ,0.0
382,6/17/2024,6030050070               ,260,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",      CDLDC,235,R210923                       ,3380.0
383,6/17/2024,6030050071               ,144,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",      CDLDC,235,R210923                       ,3926.0
384,6/18/2024,6011570005               ,160,"AC,NATURA,GIR/OLIVA,12X500ML,C,ESP,M.I.",    CDCDCO1,236,190622                        ,22.0
385,6/18/2024,6030050069               ,272,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",      CDLDC,236,R220923                       ,0.0
386,6/18/2024,6030050070               ,260,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",      CDLDC,236,R220923                       ,3640.0
387,6/18/2024,6030050071               ,144,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",      CDLDC,236,R220923                       ,5760.0
388,6/19/2024,6030050069               ,272,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",      CDLDC,237,R230923                       ,0.0
389,6/19/2024,6030050070               ,260,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",      CDLDC,237,R230923                       ,3380.0
390,6/19/2024,6030050071               ,144,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",      CDLDC,237,R230923                       ,3276.0
391,6/19/2024,6090020009               ,260,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",       CDGD,237,240823                        ,524.0
392,6/19/2024,6090020012               ,80,"MOSTAZA,ADEREZO NATURA,4,3000GR,SH,ST,ESP,M.I.",       CDGD,237,240823                        ,96.0
393,6/19/2024,6090020012               ,80,"MOSTAZA,ADEREZO NATURA,4,3000GR,SH,ST,ESP,M.I.",    CDCDCO1,237,240823                        ,10.0
394,6/20/2024,6030010170               ,272,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",    CDVMZPA,238,240923                        ,13056.0
395,6/20/2024,6030040040               ,260,"MAYO,MAYOLIVA,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./ARL",       CDGD,238,250823                        ,1740.0
396,6/20/2024,6030040040               ,260,"MAYO,MAYOLIVA,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./ARL",       CDVM,238,250823                        ,0.0
397,6/20/2024,6030040057               ,108,"MAYO,MAYOLIVA,L.G,8,950 CC,DP,CT,ESP,M.I./ARL",       CDVM,238,250823                        ,2119.0
398,6/20/2024,6030040057               ,108,"MAYO,MAYOLIVA,L.G,8,950 CC,DP,CT,ESP,M.I./ARL",    CDCDCF1,238,250823                        ,228.0
399,6/20/2024,6030040073               ,272,"MAYO,MAYOLIVA,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./ARL",       CDGD,238,250823                        ,457.0
400,6/20/2024,6030040073               ,272,"MAYO,MAYOLIVA,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./ARL",       CDVM,238,250823                        ,1308.0
401,6/21/2024,6011270001               ,144,"AC,COPISI,GIR/OLIVA,12X500ML,B,ESP,M.I./ARL",    CDCDCO1,239,220622                        ,278.0
402,6/21/2024,6030010170               ,272,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",       CDVM,239,250923                        ,272.0
403,6/21/2024,6030050069               ,272,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",      CDLDC,239,R250923                       ,0.0
404,6/21/2024,6030050070               ,260,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",      CDLDC,239,R250923                       ,3640.0
405,6/21/2024,6030050071               ,144,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",      CDLDC,239,R250923                       ,5904.0
406,6/22/2024,6010960007               ,144,"AC,MAZOLA,OLIVA VE,12X500ML,B,ESP,M.I.",    CDCDCO1,240,220622                        ,0.0
407,6/22/2024,6030050069               ,272,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",      CDLDC,240,R260923                       ,0.0
408,6/22/2024,6030050070               ,260,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",      CDLDC,240,R260923                       ,3380.0
409,6/22/2024,6030050071               ,144,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",      CDLDC,240,R260923                       ,6192.0
410,6/23/2024,6030050069               ,272,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",      CDLDC,241,R270923                       ,506.0
411,6/23/2024,6030050070               ,260,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",      CDLDC,241,R270923                       ,10660.0
412,6/24/2024,6011570002               ,60,"AC,NATURA,GIR/OLIVA,12X1,5L,C,ESP,M.I.",    CDCDCO1,242,250622                        ,88.0
413,6/24/2024,6030040040               ,260,"MAYO,MAYOLIVA,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./ARL",       CDVM,242,230823                        ,0.0
414,6/24/2024,6030050069               ,272,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",    CDCDCO1,242,R280923                       ,7344.0
415,6/24/2024,6030050070               ,260,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",    CDCDCO1,242,R280923                       ,12866.0
416,6/25/2024,6030050069               ,272,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",      CDLDC,243,R290923                       ,3574.0
417,6/25/2024,6030050070               ,260,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",      CDLDC,243,R290923                       ,3120.0
418,6/25/2024,6030050070               ,260,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",    CDCDCO1,243,R290923                       ,6760.0
419,6/25/2024,6050100002               ,272,"SGOLF,NATURA,20,125 CC,SH,ST,ESP,M.I.",       CDGD,243,290923                        ,544.0
420,6/25/2024,6050100002               ,272,"SGOLF,NATURA,20,125 CC,SH,ST,ESP,M.I.",       CDVM,243,290923                        ,6834.0
421,6/25/2024,6050100002               ,272,"SGOLF,NATURA,20,125 CC,SH,ST,ESP,M.I.",    CDCDCO1,243,290923                        ,544.0
422,6/25/2024,6050100007               ,260,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",       CDVM,243,290923                        ,36.0
423,6/27/2024,6030010007               ,260,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",       CDGD,245,011023                        ,16960.0
424,6/27/2024,6030010007               ,260,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",       CDVM,245,011023                        ,776.0
425,6/27/2024,6050100004               ,80,"SGOLF,NATURA,4,2900 CC,SH,ST,ESP,M.I.",       CDGD,245,011023                        ,160.0
426,6/27/2024,6050100004               ,80,"SGOLF,NATURA,4,2900 CC,SH,ST,ESP,M.I.",       CDVM,245,011023                        ,2720.0
427,6/27/2024,6050100007               ,260,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",       CDGD,245,011023                        ,4380.0
428,6/27/2024,6050100007               ,260,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",       CDVM,245,011023                        ,11680.0
429,6/27/2024,6050100007               ,260,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",    CDCDCO1,245,011023                        ,260.0
430,6/29/2024,6030010170               ,272,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",       CDGD,247,031023                        ,24752.0
431,6/29/2024,6030010170               ,272,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",       CDVM,247,031023                        ,2979.0
432,6/29/2024,6040100009               ,144,"KET,NATURA,12,500 G,DP,CT,ESP,M.I.",       CDGD,247,030923                        ,144.0
433,6/29/2024,6040100009               ,144,"KET,NATURA,12,500 G,DP,CT,ESP,M.I.",       CDVM,247,030923                        ,14850.0
434,6/29/2024,6040100009               ,144,"KET,NATURA,12,500 G,DP,CT,ESP,M.I.",    CDCDCO1,247,030923                        ,288.0
435,7/1/2024,6030010007               ,260,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",       CDGD,249,051023                        ,14560.0
436,7/1/2024,6030010007               ,260,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",       CDVM,249,051023                        ,1586.0
437,7/1/2024,6030010019               ,144,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",       CDVM,249,051023                        ,144.0
438,7/1/2024,6030010026               ,108,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",       CDGD,249,051023                        ,9432.0
439,7/1/2024,6030010026               ,108,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",       CDVM,249,051023                        ,19811.0
440,7/1/2024,6030010026               ,108,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",    CDCDCO1,249,051023                        ,1836.0
441,7/2/2024,6030010019               ,144,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",       CDGD,250,061023                        ,11178.0
442,7/2/2024,6030010019               ,144,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",       CDVM,250,061023                        ,450.0
443,7/3/2024,6030010007               ,260,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",       CDPI,251,071023                        ,18720.0
444,7/3/2024,6030010007               ,260,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",       CDVM,251,071023                        ,1560.0
445,7/3/2024,6030010007               ,260,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",    CDCDCO1,251,071023                        ,3640.0
446,7/3/2024,6030010007               ,260,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",    CDVMZPA,251,071023                        ,24960.0
447,7/3/2024,6030010170               ,272,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",       CDGD,251,071023                        ,6528.0
448,7/3/2024,6030010170               ,272,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",       CDVM,251,071023                        ,22372.0
449,7/4/2024,6030010208               ,80,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",       CDGD,252,081023                        ,3200.0
450,7/4/2024,6030010208               ,80,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",       CDVM,252,081023                        ,2672.0
451,7/5/2024,6030010170               ,272,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",       CDVM,253,091023                        ,4080.0
452,7/5/2024,6030050069               ,272,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",       CDGD,253,R091023                       ,2788.0
453,7/5/2024,6030050070               ,260,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",       CDGD,253,R091023                       ,0.0
454,7/5/2024,6030050071               ,144,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",       CDGD,253,R091023                       ,2042.0
455,7/6/2024,6030050069               ,272,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",       CDGD,254,R101023                       ,6800.0
456,7/6/2024,6030050069               ,272,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",       CDVM,254,R101023                       ,0.0
457,7/6/2024,6030050071               ,144,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",       CDGD,254,R101023                       ,2016.0
458,7/6/2024,6030050071               ,144,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",       CDVM,254,R101023                       ,274.0
459,7/6/2024,6030050071               ,144,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",    CDCDCO1,254,R101023                       ,707.0
460,7/6/2024,6030330001               ,260,"MAYO,CADA DIA,LIGHT,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./ARL",       CDGD,254,R101023                       ,520.0
461,7/6/2024,6030330001               ,260,"MAYO,CADA DIA,LIGHT,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./ARL",       CDVM,254,R101023                       ,1795.0
462,7/7/2024,6030010007               ,260,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",       CDVM,255,111023                        ,33800.0
463,7/7/2024,6030010007               ,260,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",    CDVMZPA,255,111023                        ,18720.0
464,7/7/2024,6030050069               ,272,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",       CDGD,255,R111023                       ,7344.0
465,7/7/2024,6030050069               ,272,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",       CDVM,255,R111023                       ,2720.0
466,7/7/2024,6030050070               ,260,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",       CDGD,255,R111023                       ,0.0
467,7/7/2024,6030050071               ,144,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",       CDGD,255,R111023                       ,1728.0
468,7/7/2024,6030050071               ,144,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",       CDVM,255,R111023                       ,144.0
469,7/8/2024,6030010007               ,260,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",       CDPI,256,121023                        ,49920.0
470,7/8/2024,6030010007               ,260,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",       CDVM,256,121023                        ,14300.0
471,7/8/2024,6030010019               ,144,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",       CDVM,256,121023                        ,31536.0
472,7/8/2024,6030050069               ,272,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",       CDVM,256,R121023                       ,9818.0
473,7/8/2024,6030050070               ,260,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",       CDGD,256,R121023                       ,80.0
474,7/8/2024,6030050071               ,144,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",       CDVM,256,R121023                       ,4860.0
475,7/8/2024,6040100009               ,144,"KET,NATURA,12,500 G,DP,CT,ESP,M.I.",       CDVM,256,080923                        ,2592.0
476,7/8/2024,6090020009               ,260,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",       CDGD,256,120923                        ,780.0
477,7/8/2024,6090020009               ,260,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",       CDVM,256,120923                        ,186.0
478,7/8/2024,6090020011               ,144,"MOSTAZA,ADEREZO NATURA,12,500G,DP,CT,ESP,M.I.",       CDGD,256,120923                        ,144.0
479,7/8/2024,6090020011               ,144,"MOSTAZA,ADEREZO NATURA,12,500G,DP,CT,ESP,M.I.",       CDVM,256,120923                        ,22860.0
480,7/9/2024,6030050069               ,272,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",       CDGD,257,R131023                       ,7150.0
481,7/9/2024,6030050069               ,272,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",       CDVM,257,R131023                       ,1632.0
