,Fecha de Vencimiento,Lote,Depósito Padre,cajas_x_pallets,SKU,Descripción,Dias al Vencimiento,Cajas Disponibles
780,10/6/2025,071023                        ,       CDGD,60,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",711,0.0
781,10/6/2025,071023                        ,       CDGD,160,6010900037               ,"AC,NATURA FUERTE TRI,OLIVA VE,12X500ML,C,ESP,M.I.",711,3745.0
782,10/6/2025,071023                        ,       CDGD,160,6010900040               ,"AC,NATURA SUAVE BI,OLIVA VE,12X500ML,C,ESP,M.I.",711,3744.0
783,10/8/2025,091023                        ,       CDGD,60,6010020204               ,"AC,FAMILIAR,94%SOJ-6%GIR,4X5L,C,ESP,ESP.P.TRATADO NO RETORNA",713,480.0
784,10/8/2025,091023                        ,    CDCDCO1,60,6010020204               ,"AC,FAMILIAR,94%SOJ-6%GIR,4X5L,C,ESP,ESP.P.TRATADO NO RETORNA",713,5040.0
785,10/10/2025,041023                        ,       CDGD,105,6010040111               ,"AC,CADA DIA,GIR,12X900ML,B,ESP,M.I.",715,110.0
786,10/13/2025,287/23                        ,       CDGD,224,6010550008               ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",718,448.0
787,10/15/2025,161023                        ,       CDGD,60,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",720,23100.0
788,10/15/2025,161023                        ,       CDVM,60,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",720,6092.0
789,10/21/2025,231023                        ,       CDGD,72,6010010077               ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",726,12852.0
790,10/24/2025,251023                        ,       CDGD,72,6010010077               ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",729,16200.0
791,12/31/2040,031122                        ,       CDGD,160,6011570005               ,"AC,NATURA,GIR/OLIVA,12X500ML,C,ESP,M.I.",6276,53.0
